scenario_id,baseline,raw_action_energy_kwh,authoritative_raw_feasible,raw_terminal_error_kwh,raw_total_violation_energy,gate_battery_only_status,gate_battery_only_distance_kwh,gate_battery_only_distance_lower_bound_kwh,gate_battery_only_distance_optimality_gap_kwh,gate_battery_only_global_distance_optimality_proven,gate_battery_only_lp_overlap_intervals,gate_battery_only_selected_mode_source,gate_battery_only_throughput_kwh,gate_battery_only_cost_usd,gate_battery_only_curtailment_kwh,gate_battery_only_solve_seconds,gate_battery_only_regret_usd,gate_battery_only_regret_fraction_abs_opt,gate_battery_only_exact_retained_fraction,gate_expanded_system_status,gate_expanded_system_distance_kwh,gate_expanded_system_distance_lower_bound_kwh,gate_expanded_system_distance_optimality_gap_kwh,gate_expanded_system_global_distance_optimality_proven,gate_expanded_system_lp_overlap_intervals,gate_expanded_system_selected_mode_source,gate_expanded_system_throughput_kwh,gate_expanded_system_cost_usd,gate_expanded_system_curtailment_kwh,gate_expanded_system_solve_seconds,gate_expanded_system_regret_usd,gate_expanded_system_regret_fraction_abs_opt,gate_expanded_system_exact_retained_fraction
v2e2_599ab783e7af2d598059,random_static_range,2778.4185521536215,False,386.5241293148011,7355.589186001569,global_distance_optimum_lp_integral,367.19802284906103,367.197922849061,0.00010000000003174137,True,0,lp_relaxation,2411.2205293045604,353.596885756208,0.0,0.016966541996225715,22.102832387316937,0.0666764068998867,0.8021978021978022,global_distance_optimum_lp_integral,367.198022849061,367.197922849061,9.999999997489795e-05,True,0,lp_relaxation,2411.220529304561,353.59688575620805,0.0,0.01666266701067798,22.102832387316994,0.06667640689988687,0.8021978021978022
v2e2_599ab783e7af2d598059,direct_mpc,153.48289473684213,True,0.0,0.0,global_distance_optimum_lp_integral,0.0,0.0,0.0,True,0,lp_relaxation,153.48289473684213,331.49405336889106,0.0,0.01933408301556483,0.0,0.0,1.0,global_distance_optimum_lp_integral,0.0,0.0,0.0,True,0,lp_relaxation,153.48289473684213,331.49405336889106,0.0,0.020367749995784834,0.0,0.0,1.0
v2e2_6044c2cf8efb739eb457,zero,0.0,False,25.0,0.0,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,8,raw_sign_with_mpc_zero_anchor,23.7501,707.4051783332858,0.0,0.02202608299558051,2.3634820041032754,0.003352258478340791,0.978021978021978,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,8,raw_sign_with_mpc_zero_anchor,23.7501,707.4051783332858,0.0,0.021753667009761557,2.3634820041032754,0.003352258478340791,0.978021978021978
v2e2_6044c2cf8efb739eb457,heuristic,23.750000000000654,True,0.0,0.0,global_distance_optimum_lp_integral,9.999999999998899e-05,0.0,9.999999999998899e-05,True,0,lp_relaxation,23.750000000001407,708.0037460036514,0.0,0.015946291998261586,2.962049674468858,0.004201240422929374,0.978021978021978,global_distance_optimum_lp_integral,9.999999999998899e-05,0.0,9.999999999998899e-05,True,0,lp_relaxation,23.750000000001407,708.0037460036514,0.0,0.01723233298980631,2.962049674468858,0.004201240422929374,0.978021978021978
v2e2_6044c2cf8efb739eb457,stale_optimal,861.9763157894737,False,100.0,974.8355263157895,feasible_mode_library_upper_bound,95.0001,0.0,95.0001,False,32,raw_sign_with_mpc_zero_anchor,956.9743645074226,706.961483614409,0.0,0.02272229199297726,1.9197872852264481,0.00272294148732177,0.967032967032967,feasible_mode_library_upper_bound,95.0001,0.0,95.0001,False,32,raw_sign_with_mpc_zero_anchor,956.9743645074226,706.961483614409,0.0,0.023358667007414624,1.9197872852264481,0.00272294148732177,0.967032967032967
v2e2_6044c2cf8efb739eb457,random_static_range,2706.8354554520374,False,327.3150396124683,2739.230439128211,global_distance_optimum_lp_integral,310.9493876318448,310.9492876318448,9.999999997489795e-05,True,0,lp_relaxation,2395.8860678201927,734.0274524126335,0.0,0.016333208011928946,28.98575608345095,0.04111211611223283,0.8461538461538461,global_distance_optimum_lp_integral,310.94938763184484,310.9492876318448,0.00010000000003174137,True,0,lp_relaxation,2395.8860678201927,734.0274524126335,0.0,0.01696079201065004,28.98575608345095,0.04111211611223283,0.8461538461538461
v2e2_6044c2cf8efb739eb457,direct_mpc,756.7131578947368,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000001753051,-2.842170943040401e-14,0.00010000000004595222,True,0,lp_relaxation,756.7131578947369,705.0416963291825,0.0,0.020762375002959743,0.0,0.0,0.978021978021978,global_distance_optimum_lp_integral,0.00010000000001753051,-2.842170943040401e-14,0.00010000000004595222,True,0,lp_relaxation,756.7131578947369,705.0416963291825,0.0,0.0209865840151906,0.0,0.0,0.978021978021978
v2e2_689fd81bd1f3eec1e27d,zero,0.0,False,150.0,0.0,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,369.4788048450823,0.0,0.01734929101075977,0.4218140246530311,0.0011429509131240698,0.9512195121951219,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,369.4788048450823,0.0,0.016496124997502193,0.4218140246530311,0.0011429509131240698,0.9512195121951219
v2e2_689fd81bd1f3eec1e27d,heuristic,157.8947368421056,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000043308,0.0,0.00010000000000043308,True,0,lp_relaxation,157.89473684210563,371.5904050592484,0.0,0.01577954099047929,2.5334142388190912,0.006864561034834225,0.975609756097561,global_distance_optimum_lp_integral,0.00010000000000043308,0.0,0.00010000000000043308,True,0,lp_relaxation,157.89473684210563,371.5904050592484,0.0,0.016123666981002316,2.5334142388190912,0.006864561034834225,0.975609756097561
v2e2_689fd81bd1f3eec1e27d,stale_optimal,361.3184210526316,False,75.00000000000003,4497.598684210529,global_distance_optimum_lp_integral,71.25000000000001,71.25000000000001,0.0,True,0,lp_relaxation,290.0684210526316,369.0569908204293,0.0,0.017215458006830886,0.0,0.0,0.975609756097561,global_distance_optimum_lp_integral,71.25000000000001,71.25000000000001,0.0,True,0,lp_relaxation,290.0684210526316,369.0569908204293,0.0,0.016601000010268763,0.0,0.0,0.975609756097561
