tier,block_id,scenario_id,model_condition,run_order,branch_order,event_family,difficulty,season,location_id,activation_step,horizon_intervals,horizon_hours,canonical_soc_kwh,stale_soc_kwh,soc_gap_signed_kwh,soc_gap_abs_kwh,soc_gap_direction,divergence_kwh,B_kwh,Wc_kwh,Ws_kwh,ED_kwh,B_avg_kw,Wc_avg_kw,Ws_avg_kw,ED_avg_kw,B_fraction_pairwise_max,ED_fraction_theoretical_max,B_per_soc_gap,ED_per_soc_gap,B_per_battery_capacity,ED_per_battery_capacity,terminal_alignment_kwh,mpc_alignment_kwh,soc_direction_net_energy_kwh,canonical_minus_stale_net_energy_kwh,block_span_seconds,C_duplicate_start_gap_seconds,S_duplicate_start_gap_seconds,mean_latency_seconds,alignment_power_violation_peak_kw,alignment_power_violation_energy_kwh,alignment_soc_lower_violation_peak_kwh,alignment_soc_lower_violation_sum_kwh_steps,alignment_soc_upper_violation_peak_kwh,alignment_soc_upper_violation_sum_kwh_steps,alignment_export_violation_peak_kw,alignment_export_violation_energy_kwh,alignment_terminal_absolute_error_kwh,alignment_violation_interval_count,alignment_total_violation_energy
F1,e2bv2_102ef74ca08fac905cd5,v2e2_a49aba98f0f44c8c6622,qwen_flash,48,S2-C1-S1-C2,reserve_commitment_update,hard,autumn,los_angeles,15,81,20.25,300.0,250.0,50.0,50.0,canonical_higher,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.119035005569458,1.864948034286499,1.8286349773406982,1.0074515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_106f78fe39b79a37486f,v2e2_16b5f26ad506f7afac02,deepseek_formal,13,S2-C1-S1-C2,export_limit_update,medium,autumn,san_diego,15,81,20.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339768886566162,4.663406133651733,4.847312927246094,1.810484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_13bd328dd30210a825ec,v2e2_a614c009acc530c12890,deepseek_formal,30,C1-S1-C2-S2,reserve_commitment_update,easy,autumn,los_angeles,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,17.003813982009888,14.691534042358398,2.1432101726531982,4.230317250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_1627c6ac82f892173eaf,v2e2_c4d42554da4b1f44862b,deepseek_formal,31,C2-S2-C1-S1,power_limit_derating,hard,winter,fresno,5,91,22.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.76429295539856,3.5372860431671143,2.9217300415039062,1.417944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_16cf0baa917b3889276e,v2e2_babe8da2420b974ae448,deepseek_formal,50,S2-C1-S1-C2,battery_capacity_derating,medium,autumn,sacramento,6,90,22.5,200.0,250.0,-50.0,50.0,canonical_lower,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3305628299713135,3.126657009124756,4.490617036819458,1.80965375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_17ed2261ecd19dec6230,v2e2_a26fd019af93d45104b8,deepseek_formal,14,C2-S2-C1-S1,export_limit_update,medium,spring,sacramento,13,83,20.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,20.459548950195312,3.4969260692596436,17.299368143081665,5.0914945000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_18157d185d442405c6ee,v2e2_16b5f26ad506f7afac02,qwen_flash,5,S2-C1-S1-C2,export_limit_update,medium,autumn,san_diego,15,81,20.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.482124090194702,1.828721046447754,2.675469160079956,1.0937995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_18a7375daa96cf6a350e,v2e2_d6ba00286f170447ebbf,qwen_flash,105,S1-C2-S2-C1,forecast_revision,hard,summer,sacramento,4,92,23.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.184905052185059,2.004075050354004,2.8358218669891357,1.26728225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,60,S2-C1-S1-C2,battery_capacity_derating,medium,spring,sacramento,13,83,20.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.742451906204224,2.178162097930908,2.1237568855285645,1.16425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,106,S2-C1-S1-C2,export_limit_update,easy,summer,los_angeles,4,92,23.0,150.0,250.0,-100.0,100.0,canonical_lower,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53085994720459,4.192281007766724,4.369168043136597,1.8626910000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,10,S1-C2-S2-C1,export_limit_update,hard,summer,los_angeles,13,83,20.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,27.922228813171387,10.606027841567993,5.450947999954224,6.95746325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,54,C1-S1-C2-S2,export_limit_update,easy,winter,los_angeles,7,89,22.25,150.0,250.0,-100.0,100.0,canonical_lower,100.0,4062.5,0.0,0.0,8125.0,182.58426966292134,0.0,0.0,365.1685393258427,0.3651685393258427,0.3651685393258427,40.625,81.25,8.125,16.25,-351.4802631578932,-3536.1842105263163,4062.5,4062.5,10.283268213272095,7.3213300704956055,4.88932991027832,2.54977125,0.0,0.0,1484.3749999999998,78084.37500000003,-1930.4276315789466,-52978.94736842101,0.0,0.0,-351.4802631578932,-8.0,25105.427631579012
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,24,S2-C1-S1-C2,battery_capacity_derating,medium,spring,sacramento,13,83,20.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,17.87689995765686,9.42713713645935,13.4879310131073,4.4492135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,71,S2-C1-S1-C2,battery_capacity_derating,medium,autumn,san_diego,8,88,22.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,5500.0,0.0,11000.0,0.0,250.0,0.0,500.0,0.0,0.5,0.0,110.0,0.0,11.0,0.0,-407.2368421052661,-144.40789473684163,-5500.0,-5500.0,4.218830108642578,1.7752459049224854,2.2478320598602295,1.0309195,0.0,0.0,-2832.236842105266,-123345.39473684214,2512.5,107578.125,-20.014253499999995,-33.54232025000001,-407.2368421052661,-1.0,-15800.812057092116
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,40,C1-S1-C2-S2,forecast_revision,hard,summer,los_angeles,4,92,23.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.731807947158813,7.371190071105957,7.4252588748931885,3.4091345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,17,C1-S1-C2-S2,reserve_commitment_update,easy,autumn,los_angeles,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.749871015548706,2.2761690616607666,1.8944141864776611,0.90893125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,78,S1-C2-S2-C1,power_limit_derating,medium,spring,los_angeles,6,90,22.5,200.0,250.0,-50.0,50.0,canonical_lower,50.0,562.5,1125.0,0.0,0.0,25.0,50.0,0.0,0.0,0.05,0.0,11.25,0.0,1.125,0.0,-592.1052631578932,-537.4999999999995,-562.5,-562.5,4.438242197036743,2.0258171558380127,2.2569541931152344,1.08904625,0.0,0.0,-592.1052631578937,-26917.76315789469,0.0,0.0,-25.0,-61.815707625,-592.1052631578932,-0.5,-26979.578865519696
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,86,C2-S2-C1-S1,reserve_commitment_update,medium,summer,fresno,4,92,23.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,2800.0,0.0,5600.0,0.0,121.73913043478261,0.0,243.47826086956522,0.0,0.24347826086956523,0.0,37.333333333333336,0.0,5.6,0.0,-1543.092105263156,814.730263157895,-1600.0,-1600.0,5.455611944198608,2.6841681003570557,2.489043951034546,1.34308425,0.0,0.0,-236.8421052631561,-5666.940789473592,0.0,0.0,0.0,0.0,-1543.092105263156,0.0,-5666.940789473592
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,57,C1-S1-C2-S2,reserve_commitment_update,easy,autumn,san_diego,14,82,20.5,175.0,250.0,-75.0,75.0,canonical_lower,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79723286628723,14.668020963668823,24.13557195663452,8.174755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,43,S2-C1-S1-C2,export_limit_update,easy,summer,los_angeles,4,92,23.0,150.0,250.0,-100.0,100.0,canonical_lower,100.0,276.0,0.0,0.0,552.0,12.0,0.0,0.0,24.0,0.024,0.024,2.76,5.52,0.552,1.104,-290.52631578947285,-252.0,-276.0,-276.0,4.736366033554077,2.3565151691436768,3.1137630939483643,1.1639439999999999,0.0,0.0,-290.52631578947285,-13503.947368421097,0.0,0.0,0.0,0.0,-290.52631578947285,-1.0,-13503.947368421097
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,81,S1-C2-S2-C1,forecast_revision,hard,spring,sacramento,14,82,20.5,300.0,250.0,50.0,50.0,canonical_higher,50.0,1025.0,0.0,2050.0,0.0,50.0,0.0,100.0,0.0,0.1,0.0,20.5,0.0,2.05,0.0,1078.9473684210552,949.9999999999995,-1025.0,1025.0,4.107506036758423,1.9124810695648193,2.1855499744415283,1.00717375,0.0,0.0,1078.9473684210557,44650.00000000006,0.0,0.0,0.0,0.0,1078.9473684210552,1.0,44650.00000000006
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,0,C1-S1-C2-S2,power_limit_derating,hard,autumn,san_diego,5,91,22.75,200.0,250.0,-50.0,50.0,canonical_lower,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.408121824264526,4.624449014663696,1.9996368885040283,1.8320042499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,28,S2-C1-S1-C2,forecast_revision,hard,summer,sacramento,7,89,22.25,300.0,250.0,50.0,50.0,canonical_higher,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.393510103225708,2.8353991508483887,2.863926887512207,1.328797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,7,C2-S2-C1-S1,export_limit_update,medium,spring,sacramento,13,83,20.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.216082811355591,2.1566410064697266,2.0435791015625,1.03068975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,59,C1-S1-C2-S2,power_limit_derating,medium,summer,fresno,4,92,23.0,350.0,250.0,100.0,100.0,canonical_higher,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.085532903671265,2.902761936187744,2.0395970344543457,1.2485165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,19,S1-C2-S2-C1,reserve_commitment_update,hard,autumn,san_diego,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.548844814300537,2.024183988571167,2.40419602394104,1.1132205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_4877df0b1c592f6bee11,v2e2_7e727667efa4e288ccd0,deepseek_formal,95,S1-C2-S2-C1,export_limit_update,medium,summer,fresno,4,92,23.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,5750.0,0.0,0.0,11500.0,250.0,0.0,0.0,500.0,0.5,0.5,115.0,230.0,11.5,23.0,-5212.5,-4855.263157894737,5750.0,5750.0,11.688039064407349,4.744749069213867,5.945808172225952,2.901932,0.0,0.0,0.0,0.0,-5162.5,-227015.625,0.0,0.0,-5212.5,-87.0,-227015.625
F1,e2bv2_4c2a7c6129663b4e8e86,v2e2_e9230cb9c5afdd6582ec,qwen_flash,45,C1-S1-C2-S2,power_limit_derating,hard,autumn,san_diego,7,89,22.25,150.0,250.0,-100.0,100.0,canonical_lower,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4500250816345215,2.505347967147827,2.5648910999298096,1.09032675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_4d1e188bc7400748c353,v2e2_6044c2cf8efb739eb457,qwen_flash,4,S2-C1-S1-C2,reserve_commitment_update,easy,winter,sacramento,5,91,22.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.573632001876831,2.0704498291015625,3.1755709648132324,1.3732609999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_4dfc1feffc9c52490cff,v2e2_f60d5d4b26a4ec302fa4,deepseek_formal,84,C2-S2-C1-S1,battery_capacity_derating,easy,autumn,san_diego,7,89,22.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.40640306472778,63.585017919540405,58.525896072387695,19.578728249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_50fd1b478910d5944f98,v2e2_7f938d120000eec26457,qwen_flash,12,C2-S2-C1-S1,battery_capacity_derating,easy,summer,los_angeles,8,88,22.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,1250.0,0.0,2500.0,0.0,56.81818181818182,0.0,113.63636363636364,0.0,0.11363636363636363,0.0,16.666666666666668,0.0,2.5,0.0,-1251.6447368421086,-263.1578947368416,-1250.0,-1250.0,4.513103008270264,2.443763017654419,1.841658115386963,1.1070820000000001,0.0,0.0,-1251.6447368421086,-38175.16447368424,0.0,0.0,0.0,-5.420700124999996,-1251.6447368421086,0.0,-38180.5851738092
F1,e2bv2_51dca7ed1e43a2dc2f29,v2e2_25e030e6613f44a39649,deepseek_formal,73,C1-S1-C2-S2,export_limit_update,hard,spring,los_angeles,7,89,22.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.406247854232788,6.636806964874268,3.8936901092529297,2.331322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_55198653b0763541ca2b,v2e2_7778cc641046e1b0a2cd,qwen_flash,87,S2-C1-S1-C2,forecast_revision,hard,autumn,san_diego,14,82,20.5,175.0,250.0,-75.0,75.0,canonical_lower,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97129487991333,2.0796921253204346,2.7902748584747314,1.22380675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_5abcf05f2df5d05495d2,v2e2_e9230cb9c5afdd6582ec,deepseek_formal,46,C1-S1-C2-S2,power_limit_derating,hard,autumn,san_diego,7,89,22.25,150.0,250.0,-100.0,100.0,canonical_lower,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.887176036834717,10.391548156738281,10.064426898956299,3.4513665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_6064b98f998842591327,v2e2_f5ed58c9117bb14967a8,deepseek_formal,55,S1-C2-S2-C1,power_limit_derating,medium,spring,fresno,5,91,22.75,150.0,250.0,-100.0,100.0,canonical_lower,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58613085746765,3.6407320499420166,10.014447927474976,10.12491425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,e2bv2_655a350b899a51313c0b,v2e2_eefa2a6aa00281c6d0de,qwen_flash,82,C1-S1-C2-S2,battery_capacity_derating,easy,summer,fresno,6,90,22.5,300.0,250.0,50.0,50.0,canonical_higher,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.055346965789795,2.217988967895508,3.010723829269409,1.2436995000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
