scenario_id,model_condition,block_id,branch,carrier,raw_action_digest,raw_action_energy_kwh,authoritative_raw_feasible,D_feasible_set_engineering_kwh,D_feasible_set_status,gate_battery_only_status,gate_battery_only_distance_kwh,gate_battery_only_distance_lower_bound_kwh,gate_battery_only_distance_optimality_gap_kwh,gate_battery_only_global_distance_optimality_proven,gate_battery_only_lp_overlap_intervals,gate_battery_only_selected_mode_source,gate_battery_only_throughput_kwh,gate_battery_only_cost_usd,gate_battery_only_curtailment_kwh,gate_battery_only_curtailment_price_term_usd,gate_battery_only_exact_retained_fraction,gate_battery_only_correlation,gate_battery_only_solve_seconds,gate_battery_only_regret_usd,gate_battery_only_regret_fraction_abs_opt,gate_expanded_system_status,gate_expanded_system_distance_kwh,gate_expanded_system_distance_lower_bound_kwh,gate_expanded_system_distance_optimality_gap_kwh,gate_expanded_system_global_distance_optimality_proven,gate_expanded_system_lp_overlap_intervals,gate_expanded_system_selected_mode_source,gate_expanded_system_throughput_kwh,gate_expanded_system_cost_usd,gate_expanded_system_curtailment_kwh,gate_expanded_system_curtailment_price_term_usd,gate_expanded_system_exact_retained_fraction,gate_expanded_system_correlation,gate_expanded_system_solve_seconds,gate_expanded_system_regret_usd,gate_expanded_system_regret_fraction_abs_opt,expanded_minus_battery_distance_kwh,expanded_distance_reduction_kwh
v2e2_689fd81bd1f3eec1e27d,deepseek_formal,e2bv2_36c9ee18183bf93dcc42,S2,stale,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,369.4788048450823,0.0,0.0,0.9512195121951219,,0.01734929101075977,0.4218140246530311,0.0011429509131240698,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,369.4788048450823,0.0,0.0,0.9512195121951219,,0.016496124997502193,0.4218140246530311,0.0011429509131240698,0.0,0.0
v2e2_68ad1227a66cd68252f6,deepseek_formal,e2bv2_8e5894fd943a5544d909,C1,canonical,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,156.8421052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.0,0.967391304347826,,0.01943450001999736,0.0,0.0,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.0,0.967391304347826,,0.018272459012223408,0.0,0.0,0.0,0.0
v2e2_68ad1227a66cd68252f6,deepseek_formal,e2bv2_8e5894fd943a5544d909,C2,canonical,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,156.8421052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.0,0.967391304347826,,0.01943450001999736,0.0,0.0,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.0,0.967391304347826,,0.018272459012223408,0.0,0.0,0.0,0.0
v2e2_68ad1227a66cd68252f6,deepseek_formal,e2bv2_8e5894fd943a5544d909,S1,stale,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,156.8421052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.0,0.967391304347826,,0.01943450001999736,0.0,0.0,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.0,0.967391304347826,,0.018272459012223408,0.0,0.0,0.0,0.0
v2e2_68ad1227a66cd68252f6,deepseek_formal,e2bv2_8e5894fd943a5544d909,S2,stale,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,156.8421052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.0,0.967391304347826,,0.01943450001999736,0.0,0.0,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.0,0.967391304347826,,0.018272459012223408,0.0,0.0,0.0,0.0
v2e2_729fd4e9cb1879f64d23,deepseek_formal,e2bv2_7c9796613960a15b9922,C1,canonical,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,130.52641578947367,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.0,0.9512195121951219,,0.016952209000010043,0.965996719156692,0.0019114183195948816,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.0,0.9512195121951219,,0.016525291022844613,0.965996719156692,0.0019114183195948816,0.0,0.0
v2e2_729fd4e9cb1879f64d23,deepseek_formal,e2bv2_7c9796613960a15b9922,C2,canonical,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,130.52641578947367,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.0,0.9512195121951219,,0.016952209000010043,0.965996719156692,0.0019114183195948816,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.0,0.9512195121951219,,0.016525291022844613,0.965996719156692,0.0019114183195948816,0.0,0.0
v2e2_729fd4e9cb1879f64d23,deepseek_formal,e2bv2_7c9796613960a15b9922,S1,stale,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,130.52641578947367,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.0,0.9512195121951219,,0.016952209000010043,0.965996719156692,0.0019114183195948816,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.0,0.9512195121951219,,0.016525291022844613,0.965996719156692,0.0019114183195948816,0.0,0.0
v2e2_729fd4e9cb1879f64d23,deepseek_formal,e2bv2_7c9796613960a15b9922,S2,stale,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,130.52641578947367,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.0,0.9512195121951219,,0.016952209000010043,0.965996719156692,0.0019114183195948816,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.0,0.9512195121951219,,0.016525291022844613,0.965996719156692,0.0019114183195948816,0.0,0.0
v2e2_7778cc641046e1b0a2cd,deepseek_formal,e2bv2_f58bf07d1222a1361782,C1,canonical,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.0,0.9512195121951219,,0.016638790984870866,0.22897003802290783,0.0005392269683904063,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.0,0.9512195121951219,,0.01632220801548101,0.22897003802290783,0.0005392269683904063,0.0,0.0
v2e2_7778cc641046e1b0a2cd,deepseek_formal,e2bv2_f58bf07d1222a1361782,C2,canonical,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.0,0.9512195121951219,,0.016638790984870866,0.22897003802290783,0.0005392269683904063,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.0,0.9512195121951219,,0.01632220801548101,0.22897003802290783,0.0005392269683904063,0.0,0.0
v2e2_7778cc641046e1b0a2cd,deepseek_formal,e2bv2_f58bf07d1222a1361782,S1,stale,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.0,0.9512195121951219,,0.016638790984870866,0.22897003802290783,0.0005392269683904063,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.0,0.9512195121951219,,0.01632220801548101,0.22897003802290783,0.0005392269683904063,0.0,0.0
v2e2_7778cc641046e1b0a2cd,deepseek_formal,e2bv2_f58bf07d1222a1361782,S2,stale,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.0,0.9512195121951219,,0.016638790984870866,0.22897003802290783,0.0005392269683904063,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.0,0.9512195121951219,,0.01632220801548101,0.22897003802290783,0.0005392269683904063,0.0,0.0
v2e2_7b2e0628b0d7b7a4badd,deepseek_formal,e2bv2_f52569b207fdbafda434,C1,canonical,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,22.8001,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.0,0.9782608695652174,,0.02289620801457204,13.452825300709833,0.048324336317040764,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.0,0.9782608695652174,,0.022353666019625962,13.452825300709833,0.048324336317040764,0.0,0.0
v2e2_7b2e0628b0d7b7a4badd,deepseek_formal,e2bv2_f52569b207fdbafda434,C2,canonical,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,22.8001,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.0,0.9782608695652174,,0.02289620801457204,13.452825300709833,0.048324336317040764,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.0,0.9782608695652174,,0.022353666019625962,13.452825300709833,0.048324336317040764,0.0,0.0
v2e2_7b2e0628b0d7b7a4badd,deepseek_formal,e2bv2_f52569b207fdbafda434,S1,stale,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,22.8001,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.0,0.9782608695652174,,0.02289620801457204,13.452825300709833,0.048324336317040764,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.0,0.9782608695652174,,0.022353666019625962,13.452825300709833,0.048324336317040764,0.0,0.0
v2e2_7b2e0628b0d7b7a4badd,deepseek_formal,e2bv2_f52569b207fdbafda434,S2,stale,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,22.8001,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.0,0.9782608695652174,,0.02289620801457204,13.452825300709833,0.048324336317040764,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,10,raw_sign_with_mpc_zero_anchor,23.7501,291.8389621003977,0.0,0.0,0.9782608695652174,,0.022353666019625962,13.452825300709833,0.048324336317040764,0.0,0.0
v2e2_7e727667efa4e288ccd0,deepseek_formal,e2bv2_4877df0b1c592f6bee11,C1,canonical,a0b184c9d1ce96d54e2c4f32c58ff1040f455f4d9188111ac37e1234518d695e,5750.0,False,5586.68167894737,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,5587.631673822532,5330.486202365309,257.1454714572237,False,87,direct_mpc_sign,732.3665697705783,452.00582317523526,0.0,0.0,0.07608695652173914,,0.014329624973470345,3.2229994531007833e-06,7.130437951974519e-09,feasible_mode_library_upper_bound,5587.631673822532,5330.486202365309,257.1454714572237,False,87,direct_mpc_sign,732.3665697705783,452.00582317523526,0.0,0.0,0.07608695652173914,,0.014292666979599744,3.2229994531007833e-06,7.130437951974519e-09,0.0,0.0
v2e2_7e727667efa4e288ccd0,deepseek_formal,e2bv2_4877df0b1c592f6bee11,C2,canonical,a0b184c9d1ce96d54e2c4f32c58ff1040f455f4d9188111ac37e1234518d695e,5750.0,False,5586.68167894737,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,5587.631673822532,5330.486202365309,257.1454714572237,False,87,direct_mpc_sign,732.3665697705783,452.00582317523526,0.0,0.0,0.07608695652173914,,0.014329624973470345,3.2229994531007833e-06,7.130437951974519e-09,feasible_mode_library_upper_bound,5587.631673822532,5330.486202365309,257.1454714572237,False,87,direct_mpc_sign,732.3665697705783,452.00582317523526,0.0,0.0,0.07608695652173914,,0.014292666979599744,3.2229994531007833e-06,7.130437951974519e-09,0.0,0.0
v2e2_7e727667efa4e288ccd0,deepseek_formal,e2bv2_4877df0b1c592f6bee11,S1,stale,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,130.52641578947367,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,468.1601546569039,0.0,0.0,0.9565217391304348,,0.0197781250171829,16.154334704668088,0.03573921837195623,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,468.1601546569039,0.0,0.0,0.9565217391304348,,0.01855233300011605,16.154334704668088,0.03573921837195623,0.0,0.0
v2e2_7e727667efa4e288ccd0,deepseek_formal,e2bv2_4877df0b1c592f6bee11,S2,stale,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,130.52641578947367,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,468.1601546569039,0.0,0.0,0.9565217391304348,,0.0197781250171829,16.154334704668088,0.03573921837195623,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,468.1601546569039,0.0,0.0,0.9565217391304348,,0.01855233300011605,16.154334704668088,0.03573921837195623,0.0,0.0
v2e2_7f938d120000eec26457,deepseek_formal,e2bv2_676111e1c5a00e4b041f,C1,canonical,17fe411465c2bec61f933aaf2876bbdd038001b7893c6c57eec8fa0dfc4a02a3,5500.0,False,4665.16457368421,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,4660.9251933337955,4538.770532194481,122.15466113931416,False,40,lp_net_sign_with_mpc_zero_anchor,937.0430223841436,286.1778343358173,0.0,0.0,0.1590909090909091,0.36900782147417543,0.01863995799794793,14.368167811754972,0.052861136233663016,feasible_mode_library_upper_bound,4666.217205263159,4538.770532194481,127.44667306867723,False,40,raw_sign_with_mpc_zero_anchor,833.7827947368414,285.67512762266267,0.0,0.0,0.13636363636363635,0.3884437729838283,0.019139040989102796,13.865461098600349,0.05101165560413537,5.2920119293630705,-5.2920119293630705
v2e2_7f938d120000eec26457,deepseek_formal,e2bv2_676111e1c5a00e4b041f,C2,canonical,17fe411465c2bec61f933aaf2876bbdd038001b7893c6c57eec8fa0dfc4a02a3,5500.0,False,4665.16457368421,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,4660.9251933337955,4538.770532194481,122.15466113931416,False,40,lp_net_sign_with_mpc_zero_anchor,937.0430223841436,286.1778343358173,0.0,0.0,0.1590909090909091,0.36900782147417543,0.01863995799794793,14.368167811754972,0.052861136233663016,feasible_mode_library_upper_bound,4666.217205263159,4538.770532194481,127.44667306867723,False,40,raw_sign_with_mpc_zero_anchor,833.7827947368414,285.67512762266267,0.0,0.0,0.13636363636363635,0.3884437729838283,0.019139040989102796,13.865461098600349,0.05101165560413537,5.2920119293630705,-5.2920119293630705
v2e2_7f938d120000eec26457,deepseek_formal,e2bv2_676111e1c5a00e4b041f,S1,stale,309d42f11f298e6c3b120c4432446a690aeb9bb63f1c74a7d462efcc92263ac0,5500.0,False,5325.983832876732,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,5327.03135,5068.331143232588,258.70020676741206,False,83,direct_mpc_sign,452.02929871794504,272.2393170847968,0.0,0.0,0.045454545454545456,,0.013209041993832216,0.42965056073450114,0.0015807037557895895,feasible_mode_library_upper_bound,5327.03135,5068.331143232588,258.70020676741206,False,83,direct_mpc_sign,452.02929871794504,272.2393170847968,0.0,0.0,0.045454545454545456,,0.013800999993691221,0.42965056073450114,0.0015807037557895895,0.0,0.0
v2e2_7f938d120000eec26457,deepseek_formal,e2bv2_676111e1c5a00e4b041f,S2,stale,2dd23156fbb26642d6f2194611e536f77213eb212f6a23654f9d5319a82ac556,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,276.242228825597,0.0,0.0,0.9545454545454546,,0.018042542011244223,4.432562301534688,0.016307596261085473,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,276.242228825597,0.0,0.0,0.9545454545454546,,0.018214707990409806,4.432562301534688,0.016307596261085473,0.0,0.0
v2e2_8e9a9550f230c7b3cff3,deepseek_formal,e2bv2_6e44d58ae86a30969c94,C1,canonical,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,299.3494776292558,0.0,0.0,0.9565217391304348,,0.0192821670207195,7.456320067814886,0.025544689468253116,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,299.3494776292558,0.0,0.0,0.9565217391304348,,0.01870054198661819,7.456320067814943,0.025544689468253313,0.0,0.0
v2e2_8e9a9550f230c7b3cff3,deepseek_formal,e2bv2_6e44d58ae86a30969c94,C2,canonical,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,299.3494776292558,0.0,0.0,0.9565217391304348,,0.0192821670207195,7.456320067814886,0.025544689468253116,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,299.3494776292558,0.0,0.0,0.9565217391304348,,0.01870054198661819,7.456320067814943,0.025544689468253313,0.0,0.0
v2e2_8e9a9550f230c7b3cff3,deepseek_formal,e2bv2_6e44d58ae86a30969c94,S1,stale,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,299.3494776292558,0.0,0.0,0.9565217391304348,,0.0192821670207195,7.456320067814886,0.025544689468253116,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,299.3494776292558,0.0,0.0,0.9565217391304348,,0.01870054198661819,7.456320067814943,0.025544689468253313,0.0,0.0
v2e2_8e9a9550f230c7b3cff3,deepseek_formal,e2bv2_6e44d58ae86a30969c94,S2,stale,c6c9b8650bdf333e657353246bc6f5b02f61950d8990935e2f0e38a63197c80c,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,299.3494776292558,0.0,0.0,0.9565217391304348,,0.0192821670207195,7.456320067814886,0.025544689468253116,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,299.3494776292558,0.0,0.0,0.9565217391304348,,0.01870054198661819,7.456320067814943,0.025544689468253313,0.0,0.0
v2e2_90357feca5a42c2b5eee,deepseek_formal,e2bv2_e01f8d4e8519f79c8b87,C1,canonical,fe2f74a1e0b16a66452888eb4d734bc455cf1304481bb495d59afa8cf9cae93b,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,189.55449544010926,0.0,0.0,0.9555555555555556,,0.018599084025481716,2.9080425324335977,0.015580486460527893,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,189.55449544010926,0.0,0.0,0.9555555555555556,,0.01873733298270963,2.9080425324335977,0.015580486460527893,0.0,0.0
v2e2_90357feca5a42c2b5eee,deepseek_formal,e2bv2_e01f8d4e8519f79c8b87,C2,canonical,fe2f74a1e0b16a66452888eb4d734bc455cf1304481bb495d59afa8cf9cae93b,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,189.55449544010926,0.0,0.0,0.9555555555555556,,0.018599084025481716,2.9080425324335977,0.015580486460527893,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,189.55449544010926,0.0,0.0,0.9555555555555556,,0.01873733298270963,2.9080425324335977,0.015580486460527893,0.0,0.0
v2e2_90357feca5a42c2b5eee,deepseek_formal,e2bv2_e01f8d4e8519f79c8b87,S1,stale,fe2f74a1e0b16a66452888eb4d734bc455cf1304481bb495d59afa8cf9cae93b,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,189.55449544010926,0.0,0.0,0.9555555555555556,,0.018599084025481716,2.9080425324335977,0.015580486460527893,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,189.55449544010926,0.0,0.0,0.9555555555555556,,0.01873733298270963,2.9080425324335977,0.015580486460527893,0.0,0.0
v2e2_90357feca5a42c2b5eee,deepseek_formal,e2bv2_e01f8d4e8519f79c8b87,S2,stale,fe2f74a1e0b16a66452888eb4d734bc455cf1304481bb495d59afa8cf9cae93b,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,189.55449544010926,0.0,0.0,0.9555555555555556,,0.018599084025481716,2.9080425324335977,0.015580486460527893,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,189.55449544010926,0.0,0.0,0.9555555555555556,,0.01873733298270963,2.9080425324335977,0.015580486460527893,0.0,0.0
v2e2_a015340abe1151fa1614,deepseek_formal,e2bv2_994a383269924f806ecb,C1,canonical,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,213.47971397619935,0.0,0.0,0.9512195121951219,,0.016807250009151176,3.1161707171747253,0.014813264070845798,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,213.47971397619935,0.0,0.0,0.9512195121951219,,0.017150958999991417,3.1161707171747253,0.014813264070845798,0.0,0.0
v2e2_a015340abe1151fa1614,deepseek_formal,e2bv2_994a383269924f806ecb,C2,canonical,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,213.47971397619935,0.0,0.0,0.9512195121951219,,0.016807250009151176,3.1161707171747253,0.014813264070845798,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,213.47971397619935,0.0,0.0,0.9512195121951219,,0.017150958999991417,3.1161707171747253,0.014813264070845798,0.0,0.0
v2e2_a015340abe1151fa1614,deepseek_formal,e2bv2_994a383269924f806ecb,S1,stale,e06e79cdfedfc6d6107b945613e65b2de3a209e40115b9b00ab048d2b91cd7d5,0.0,False,156.8422052631579,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,213.47971397619935,0.0,0.0,0.9512195121951219,,0.016807250009151176,3.1161707171747253,0.014813264070845798,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,213.47971397619935,0.0,0.0,0.9512195121951219,,0.017150958999991417,3.1161707171747253,0.014813264070845798,0.0,0.0
