scenario_id,baseline,raw_action_energy_kwh,authoritative_raw_feasible,raw_terminal_error_kwh,raw_total_violation_energy,gate_battery_only_status,gate_battery_only_distance_kwh,gate_battery_only_distance_lower_bound_kwh,gate_battery_only_distance_optimality_gap_kwh,gate_battery_only_global_distance_optimality_proven,gate_battery_only_lp_overlap_intervals,gate_battery_only_selected_mode_source,gate_battery_only_throughput_kwh,gate_battery_only_cost_usd,gate_battery_only_curtailment_kwh,gate_battery_only_solve_seconds,gate_battery_only_regret_usd,gate_battery_only_regret_fraction_abs_opt,gate_battery_only_exact_retained_fraction,gate_expanded_system_status,gate_expanded_system_distance_kwh,gate_expanded_system_distance_lower_bound_kwh,gate_expanded_system_distance_optimality_gap_kwh,gate_expanded_system_global_distance_optimality_proven,gate_expanded_system_lp_overlap_intervals,gate_expanded_system_selected_mode_source,gate_expanded_system_throughput_kwh,gate_expanded_system_cost_usd,gate_expanded_system_curtailment_kwh,gate_expanded_system_solve_seconds,gate_expanded_system_regret_usd,gate_expanded_system_regret_fraction_abs_opt,gate_expanded_system_exact_retained_fraction
v2e2_01647af4ab413aad9430,zero,0.0,False,150.0,0.0,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,707.9860530022526,0.0,0.019232749997172505,3.442207231157113,0.004885724645553823,0.9340659340659341,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,707.9860530022526,0.0,0.018692666984861717,3.442207231157113,0.004885724645553823,0.9340659340659341
v2e2_01647af4ab413aad9430,heuristic,157.89473684210492,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000065512,0.0,0.00010000000000065512,True,0,lp_relaxation,157.89473684210492,712.008117310878,0.0,0.017556791979586706,7.464271539782544,0.010594474119085085,0.978021978021978,global_distance_optimum_lp_integral,0.00010000000000065512,0.0,0.00010000000000065512,True,0,lp_relaxation,157.89473684210492,712.008117310878,0.0,0.016931124991970137,7.464271539782544,0.010594474119085085,0.978021978021978
v2e2_01647af4ab413aad9430,stale_optimal,429.40789473684214,False,75.0,5615.878289473684,global_distance_optimum_lp_integral,71.25,71.25,0.0,True,0,lp_relaxation,358.1578947368421,704.5438457710954,0.0,0.01801645802333951,0.0,0.0,0.967032967032967,global_distance_optimum_lp_integral,71.25,71.25,0.0,True,0,lp_relaxation,358.1578947368421,704.5438457710954,0.0,0.019686292012920603,0.0,0.0,0.967032967032967
v2e2_01647af4ab413aad9430,random_static_range,2926.246846126486,False,342.8477914704432,1787.194314996586,feasible_mode_library_upper_bound,624.9605640359853,580.3193205868564,44.641243449128865,False,60,raw_sign_with_mpc_zero_anchor,2655.173429108026,737.2892865275228,0.0,0.015071958972839639,32.74544075642734,0.04647750591106044,0.4725274725274725,feasible_mode_library_upper_bound,624.9605640359853,580.3193205868564,44.641243449128865,False,60,raw_sign_with_mpc_zero_anchor,2655.173429108026,737.2892865275228,0.0,0.014738208003109321,32.74544075642734,0.04647750591106044,0.4725274725274725
v2e2_01647af4ab413aad9430,direct_mpc,358.1578947368421,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000331966,0.0,0.00010000000000331966,True,0,lp_relaxation,358.1578947368421,704.5438457710954,0.0,0.020647249999456108,0.0,0.0,0.978021978021978,global_distance_optimum_lp_integral,0.00010000000000331966,0.0,0.00010000000000331966,True,0,lp_relaxation,358.1578947368421,704.5438457710954,0.0,0.02047300001140684,0.0,0.0,0.978021978021978
v2e2_07ecea8c63a586f9fa3b,zero,0.0,False,25.0,0.0,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,8,raw_sign_with_mpc_zero_anchor,23.7501,474.93622386981934,0.0,0.02167149999877438,0.2953825464052784,0.0006223285496917628,0.9770114942528736,feasible_mode_library_upper_bound,23.7501,0.0,23.7501,False,8,raw_sign_with_mpc_zero_anchor,23.7501,474.93622386981934,0.0,0.020923249976476654,0.2953825464052784,0.0006223285496917628,0.9770114942528736
v2e2_07ecea8c63a586f9fa3b,heuristic,23.75000000000083,True,0.0,0.0,global_distance_optimum_lp_integral,0.0001000000000000445,0.0,0.0001000000000000445,True,0,lp_relaxation,23.750000000000792,475.2166445936381,0.0,0.015289041999494657,0.5758032702240143,0.00121313469068219,0.9770114942528736,global_distance_optimum_lp_integral,0.0001000000000000445,0.0,0.0001000000000000445,True,0,lp_relaxation,23.750000000000792,475.2166445936381,0.0,0.015045707987155765,0.5758032702240143,0.00121313469068219,0.9770114942528736
v2e2_07ecea8c63a586f9fa3b,stale_optimal,429.4078947368421,False,100.0,974.8355263157895,feasible_mode_library_upper_bound,95.0001,0.0,95.0001,False,32,raw_sign_with_mpc_zero_anchor,524.4059434547905,475.04297348363184,0.0,0.021267500007525086,0.402132160217775,0.0008472346355541861,0.9655172413793104,feasible_mode_library_upper_bound,95.0001,0.0,95.0001,False,32,raw_sign_with_mpc_zero_anchor,524.4059434547905,475.04297348363184,0.0,0.020122457994148135,0.402132160217775,0.0008472346355541861,0.9655172413793104
v2e2_07ecea8c63a586f9fa3b,random_static_range,2641.7059419851903,False,67.41424636392657,4061.2796453724745,feasible_mode_library_upper_bound,467.3660290726841,430.03640760677183,37.32962146591228,False,27,raw_sign_with_mpc_zero_anchor,2544.9271042215273,499.0814133778536,0.0,0.015559459017822519,24.440572054439542,0.05149277079969201,0.8160919540229885,feasible_mode_library_upper_bound,467.3660290726841,430.03640760677183,37.32962146591228,False,27,raw_sign_with_mpc_zero_anchor,2544.9271042215273,499.0814133778536,0.0,0.014783332997467369,24.440572054439542,0.05149277079969201,0.8160919540229885
v2e2_07ecea8c63a586f9fa3b,direct_mpc,324.14473684210526,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000001042508,0.0,0.00010000000001042508,True,0,lp_relaxation,324.14473684210526,474.64084132341407,0.0,0.02055333400494419,0.0,0.0,0.9770114942528736,global_distance_optimum_lp_integral,0.00010000000001042508,0.0,0.00010000000001042508,True,0,lp_relaxation,324.14473684210526,474.64084132341407,0.0,0.02023695901152678,0.0,0.0,0.9770114942528736
