tier,scenario_id,model_condition,block_id,branch,carrier,raw_action_digest,raw_action_energy_kwh,authoritative_raw_feasible,D_feasible_set_engineering_kwh,D_feasible_set_status,gate_battery_only_status,gate_battery_only_distance_kwh,gate_battery_only_distance_lower_bound_kwh,gate_battery_only_distance_optimality_gap_kwh,gate_battery_only_global_distance_optimality_proven,gate_battery_only_lp_overlap_intervals,gate_battery_only_selected_mode_source,gate_battery_only_throughput_kwh,gate_battery_only_cost_usd,gate_battery_only_curtailment_kwh,gate_battery_only_curtailment_price_term_usd,gate_battery_only_exact_retained_fraction,gate_battery_only_correlation,gate_battery_only_solve_seconds,gate_battery_only_regret_usd,gate_battery_only_regret_fraction_abs_opt,gate_expanded_system_status,gate_expanded_system_distance_kwh,gate_expanded_system_distance_lower_bound_kwh,gate_expanded_system_distance_optimality_gap_kwh,gate_expanded_system_global_distance_optimality_proven,gate_expanded_system_lp_overlap_intervals,gate_expanded_system_selected_mode_source,gate_expanded_system_throughput_kwh,gate_expanded_system_cost_usd,gate_expanded_system_curtailment_kwh,gate_expanded_system_curtailment_price_term_usd,gate_expanded_system_exact_retained_fraction,gate_expanded_system_correlation,gate_expanded_system_solve_seconds,gate_expanded_system_regret_usd,gate_expanded_system_regret_fraction_abs_opt,expanded_minus_battery_distance_kwh,expanded_distance_reduction_kwh
F0,v2e2_01647af4ab413aad9430,qwen37_plus_direct,qwen37f0_1ce6e32bc06aa7dc6f53,C1,canonical,4840ca57aadcf6e001372827c7984431da30c1a9438c2d6bb15cdab75bb5e325,45.5,False,111.34220526315838,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,112.3948368421058,112.3947368421058,0.00010000000000331966,True,0,lp_relaxation,157.89473684210552,709.1442132303749,0.0,0.0,0.9560439560439561,,0.017339499987429008,4.600367459279482,0.006529568722929602,global_distance_optimum_lp_integral,112.3948368421058,112.3947368421058,0.00010000000000331966,True,0,lp_relaxation,157.89473684210552,709.1442132303749,0.0,0.0,0.9560439560439561,,0.017695957998512313,4.600367459279482,0.006529568722929602,0.0,0.0
F0,v2e2_01647af4ab413aad9430,qwen37_plus_direct,qwen37f0_1ce6e32bc06aa7dc6f53,C2,canonical,4840ca57aadcf6e001372827c7984431da30c1a9438c2d6bb15cdab75bb5e325,45.5,False,111.34220526315838,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,112.3948368421058,112.3947368421058,0.00010000000000331966,True,0,lp_relaxation,157.89473684210552,709.1442132303749,0.0,0.0,0.9560439560439561,,0.017339499987429008,4.600367459279482,0.006529568722929602,global_distance_optimum_lp_integral,112.3948368421058,112.3947368421058,0.00010000000000331966,True,0,lp_relaxation,157.89473684210552,709.1442132303749,0.0,0.0,0.9560439560439561,,0.017695957998512313,4.600367459279482,0.006529568722929602,0.0,0.0
F0,v2e2_01647af4ab413aad9430,qwen37_plus_direct,qwen37f0_1ce6e32bc06aa7dc6f53,S1,stale,67fa42b2757b619f8c8b27aacbf7cfd84403aec707d725536d3b0b4ea4358712,74.3925,False,82.44970526315824,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,83.50233684210566,83.50223684210566,0.00010000000000331966,True,0,lp_relaxation,157.89473684210537,709.8804162855249,0.0,0.0,0.9560439560439561,,0.017411916982382536,5.336570514429468,0.0075745044775585284,global_distance_optimum_lp_integral,83.50233684210566,83.50223684210566,0.00010000000000331966,True,0,lp_relaxation,157.89473684210537,709.8804162855249,0.0,0.0,0.9560439560439561,,0.016669541015289724,5.336570514429468,0.0075745044775585284,0.0,0.0
F0,v2e2_01647af4ab413aad9430,qwen37_plus_direct,qwen37f0_1ce6e32bc06aa7dc6f53,S2,stale,1bf49b19d7a41d7aabe9a1bdfeb520e462026ca8c377003b72b2e2c4f58b7ca0,748.2474999999997,False,574.850785595567,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,563.3445529085867,417.7300886990802,145.61446420950648,False,89,lp_net_sign_with_mpc_zero_anchor,684.9010958093712,709.9669899441355,0.0,0.0,0.5714285714285714,,0.01586633297847584,5.4231441730401,0.00769738349939695,feasible_mode_library_upper_bound,563.3445529085867,417.7300886990802,145.61446420950648,False,89,lp_net_sign_with_mpc_zero_anchor,684.9010958093712,709.9669899441355,0.0,0.0,0.5714285714285714,,0.014662625006167218,5.4231441730401,0.00769738349939695,0.0,0.0
F1,v2e2_01647af4ab413aad9430,qwen37_plus_direct,qwen37f1_e67624d3f156005e407e,C1,canonical,f70d05c435ed58d80a9125da555752a483265419be30b4731d3e2e90a1a95594,341.25,False,178.1164434903047,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,179.1690750692521,10.732588699079088,168.43648637017301,False,91,lp_net_sign_with_mpc_zero_anchor,239.5790736486962,711.2403978276915,0.0,0.0,0.5824175824175825,,0.016238082986092195,6.696552056596033,0.009504805267679148,feasible_mode_library_upper_bound,179.1690750692521,10.732588699079088,168.43648637017301,False,91,lp_net_sign_with_mpc_zero_anchor,239.5790736486962,711.2403978276915,0.0,0.0,0.5824175824175825,,0.015689749998273328,6.696552056596033,0.009504805267679148,0.0,0.0
F1,v2e2_01647af4ab413aad9430,qwen37_plus_direct,qwen37f1_e67624d3f156005e407e,C2,canonical,4840ca57aadcf6e001372827c7984431da30c1a9438c2d6bb15cdab75bb5e325,45.5,False,111.34220526315838,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,112.3948368421058,112.3947368421058,0.00010000000000331966,True,0,lp_relaxation,157.89473684210552,709.1442132303749,0.0,0.0,0.9560439560439561,,0.017339499987429008,4.600367459279482,0.006529568722929602,global_distance_optimum_lp_integral,112.3948368421058,112.3947368421058,0.00010000000000331966,True,0,lp_relaxation,157.89473684210552,709.1442132303749,0.0,0.0,0.9560439560439561,,0.017695957998512313,4.600367459279482,0.006529568722929602,0.0,0.0
F1,v2e2_01647af4ab413aad9430,qwen37_plus_direct,qwen37f1_e67624d3f156005e407e,S1,stale,3e515c8f4169f75cc4b168579d7407202349b2e2c0fcead40bcc2c4ad6719c9a,64.83750000000002,False,92.00470526315833,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,93.05733684210568,93.05723684210568,0.00010000000000331966,True,0,lp_relaxation,157.8947368421057,709.6369475586248,0.0,0.0,0.9560439560439561,,0.017724083008943126,5.093101787529349,0.007228935172877921,global_distance_optimum_lp_integral,93.05733684210568,93.05723684210568,0.00010000000000331966,True,0,lp_relaxation,157.8947368421057,709.6369475586248,0.0,0.0,0.9560439560439561,,0.01761795798665844,5.093101787529349,0.007228935172877921,0.0,0.0
F1,v2e2_01647af4ab413aad9430,qwen37_plus_direct,qwen37f1_e67624d3f156005e407e,S2,stale,67fa42b2757b619f8c8b27aacbf7cfd84403aec707d725536d3b0b4ea4358712,74.3925,False,82.44970526315824,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,83.50233684210566,83.50223684210566,0.00010000000000331966,True,0,lp_relaxation,157.89473684210537,709.8804162855249,0.0,0.0,0.9560439560439561,,0.017411916982382536,5.336570514429468,0.0075745044775585284,global_distance_optimum_lp_integral,83.50233684210566,83.50223684210566,0.00010000000000331966,True,0,lp_relaxation,157.89473684210537,709.8804162855249,0.0,0.0,0.9560439560439561,,0.016669541015289724,5.336570514429468,0.0075745044775585284,0.0,0.0
F0,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,qwen37f0_fd885bbff4141c9825da,C1,canonical,0ecedab110833e26fb2152b4d5fc28a92fe7b62137787466762e65eb7ce29f06,249.90749999999997,False,225.20759999999981,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,226.15759999999983,226.15749999999997,9.999999986121111e-05,True,0,lp_relaxation,23.750000000000014,474.9560873099409,0.0,0.0,0.08045977011494253,,0.015116499998839572,0.3152459865268611,0.000664177961693896,global_distance_optimum_lp_integral,226.15759999999983,226.15749999999997,9.999999986121111e-05,True,0,lp_relaxation,23.750000000000014,474.9560873099409,0.0,0.0,0.08045977011494253,,0.014989165996666998,0.3152459865268611,0.000664177961693896,0.0,0.0
F0,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,qwen37f0_fd885bbff4141c9825da,C2,canonical,2bb7a980b34da8ddbcefeb9c91347984cf49252c9684902ed834b97350864f2b,261.0,False,236.30009999999982,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,237.25009999999983,237.24999999999983,0.00010000000000331966,True,0,lp_relaxation,23.75010000000007,474.9549554848194,0.0,0.0,0.06896551724137931,,0.014399042003788054,0.314114161405314,0.0006617933689176164,global_distance_optimum_lp_integral,237.25009999999983,237.24999999999983,0.00010000000000331966,True,0,lp_relaxation,23.75010000000007,474.9549554848194,0.0,0.0,0.06896551724137931,,0.015348332992289215,0.314114161405314,0.0006617933689176164,0.0,0.0
F0,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,qwen37f0_fd885bbff4141c9825da,S1,stale,a4e26f2ea2ca2394ce8e01407cc73888b679075d82653593bf2b368cf6f3d0fc,543.75,False,557.3645736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,558.4172052631579,290.05420499342966,268.3630002697283,False,86,lp_net_sign_with_mpc_zero_anchor,200.98094345479012,475.4795528233494,0.0,0.0,0.16091954022988506,,0.013356499985093251,0.8387114999353571,0.001767044524859735,feasible_mode_library_upper_bound,558.4172052631579,290.05420499342966,268.3630002697283,False,86,lp_net_sign_with_mpc_zero_anchor,200.98094345479012,475.4795528233494,0.0,0.0,0.16091954022988506,,0.013917583011789247,0.8387114999353571,0.001767044524859735,0.0,0.0
F0,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,qwen37f0_fd885bbff4141c9825da,S2,stale,a4e26f2ea2ca2394ce8e01407cc73888b679075d82653593bf2b368cf6f3d0fc,543.75,False,557.3645736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,558.4172052631579,290.05420499342966,268.3630002697283,False,86,lp_net_sign_with_mpc_zero_anchor,200.98094345479012,475.4795528233494,0.0,0.0,0.16091954022988506,,0.013356499985093251,0.8387114999353571,0.001767044524859735,feasible_mode_library_upper_bound,558.4172052631579,290.05420499342966,268.3630002697283,False,86,lp_net_sign_with_mpc_zero_anchor,200.98094345479012,475.4795528233494,0.0,0.0,0.16091954022988506,,0.013917583011789247,0.8387114999353571,0.001767044524859735,0.0,0.0
F1,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,qwen37f1_49f6c905ac62acd4334f,C1,canonical,9b56a36a2da8a038d25360a8176f978ababf4bae0e80c037a36b4248267e3e93,543.75,False,519.0500999999999,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,520.0001,520.0,9.999999997489795e-05,True,0,lp_relaxation,23.750100000000035,474.93622386981934,0.0,0.0,0.022988505747126436,,0.015219499997328967,0.2953825464052784,0.0006223285496917628,global_distance_optimum_lp_integral,520.0001,520.0,9.999999997489795e-05,True,0,lp_relaxation,23.750100000000035,474.93622386981934,0.0,0.0,0.022988505747126436,,0.014905084011843428,0.2953825464052784,0.0006223285496917628,0.0,0.0
F1,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,qwen37f1_49f6c905ac62acd4334f,C2,canonical,2bb7a980b34da8ddbcefeb9c91347984cf49252c9684902ed834b97350864f2b,261.0,False,236.30009999999982,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,237.25009999999983,237.24999999999983,0.00010000000000331966,True,0,lp_relaxation,23.75010000000007,474.9549554848194,0.0,0.0,0.06896551724137931,,0.014399042003788054,0.314114161405314,0.0006617933689176164,global_distance_optimum_lp_integral,237.25009999999983,237.24999999999983,0.00010000000000331966,True,0,lp_relaxation,23.75010000000007,474.9549554848194,0.0,0.0,0.06896551724137931,,0.015348332992289215,0.314114161405314,0.0006617933689176164,0.0,0.0
F1,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,qwen37f1_49f6c905ac62acd4334f,S1,stale,a4e26f2ea2ca2394ce8e01407cc73888b679075d82653593bf2b368cf6f3d0fc,543.75,False,557.3645736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,558.4172052631579,290.05420499342966,268.3630002697283,False,86,lp_net_sign_with_mpc_zero_anchor,200.98094345479012,475.4795528233494,0.0,0.0,0.16091954022988506,,0.013356499985093251,0.8387114999353571,0.001767044524859735,feasible_mode_library_upper_bound,558.4172052631579,290.05420499342966,268.3630002697283,False,86,lp_net_sign_with_mpc_zero_anchor,200.98094345479012,475.4795528233494,0.0,0.0,0.16091954022988506,,0.013917583011789247,0.8387114999353571,0.001767044524859735,0.0,0.0
F1,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,qwen37f1_49f6c905ac62acd4334f,S2,stale,0493fcf648b562b32397ab866c964936c0e325c93360966d00157fb0f79d54d5,5437.5,False,5442.01885,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,5442.96885,5183.80420499343,259.16464500657,False,84,direct_mpc_sign,380.46679871794504,474.747740656803,0.0,0.0,0.022988505747126436,,0.013475375017151237,0.10689933338892388,0.00022522152348049642,feasible_mode_library_upper_bound,5442.96885,5183.80420499343,259.16464500657,False,84,direct_mpc_sign,380.46679871794504,474.747740656803,0.0,0.0,0.022988505747126436,,0.013999832997797057,0.10689933338892388,0.00022522152348049642,0.0,0.0
F0,v2e2_12b72852882928644d40,qwen37_plus_direct,qwen37f0_3dc0af9594d02e1dc109,C1,canonical,b37eb0ee478025c3f82641f5c6b95ed3ce7eb0fe672ccd738f625820f403a943,537.5,False,487.0395736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,487.4828302631579,237.0729303547961,250.40989990836178,False,83,lp_net_sign_with_mpc_zero_anchor,488.7965684547912,241.09575356810984,0.0,0.0,0.4883720930232558,,0.01352704199962318,3.697833659340091,0.015576520892689965,feasible_mode_library_upper_bound,488.0922052631579,237.0729303547961,251.01927490836178,False,83,lp_net_sign_with_mpc_zero_anchor,476.90594345479116,241.64425333013278,0.0,0.0,0.4883720930232558,,0.013611417001811787,4.246333421363033,0.017886986638277487,0.609375,-0.609375
F0,v2e2_12b72852882928644d40,qwen37_plus_direct,qwen37f0_3dc0af9594d02e1dc109,C2,canonical,5978cd2db97b662ffa19157dea0b038f49bd91e258717fd3aa751f0f82be312c,21.5,False,3.763257894735826,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,4.815889473683194,4.815789473683194,0.00010000000000065512,True,0,lp_relaxation,26.315789473683203,240.35618269667617,0.0,0.0,0.9767441860465116,,0.01656079202075489,2.9582627879064205,0.012461199276907139,global_distance_optimum_lp_integral,4.815889473683194,4.815789473683194,0.00010000000000065512,True,0,lp_relaxation,26.315789473683203,240.35618269667617,0.0,0.0,0.9767441860465116,,0.017577791993971914,2.9582627879064205,0.012461199276907139,0.0,0.0
F0,v2e2_12b72852882928644d40,qwen37_plus_direct,qwen37f0_3dc0af9594d02e1dc109,S1,stale,f98e53143f926a21de88d76a5791711e9575eb22a05357c7ba03558b43a66826,376.25,False,335.3775238227147,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,336.43015540166203,75.82293035479506,260.607225046867,False,85,lp_net_sign_with_mpc_zero_anchor,289.81799331628713,241.57193457575866,0.0,0.0,0.43023255813953487,,0.013921000005211681,4.17401466698891,0.017582355686153243,feasible_mode_library_upper_bound,336.430155401662,75.82293035479503,260.6072250468669,False,85,lp_net_sign_with_mpc_zero_anchor,289.81799331628713,241.33232652658359,0.0,0.0,0.43023255813953487,,0.013494917016942054,3.934406617813835,0.01657304587725873,-5.684341886080802e-14,5.684341886080802e-14
F0,v2e2_12b72852882928644d40,qwen37_plus_direct,qwen37f0_3dc0af9594d02e1dc109,S2,stale,f98e53143f926a21de88d76a5791711e9575eb22a05357c7ba03558b43a66826,376.25,False,335.3775238227147,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,336.43015540166203,75.82293035479506,260.607225046867,False,85,lp_net_sign_with_mpc_zero_anchor,289.81799331628713,241.57193457575866,0.0,0.0,0.43023255813953487,,0.013921000005211681,4.17401466698891,0.017582355686153243,feasible_mode_library_upper_bound,336.430155401662,75.82293035479503,260.6072250468669,False,85,lp_net_sign_with_mpc_zero_anchor,289.81799331628713,241.33232652658359,0.0,0.0,0.43023255813953487,,0.013494917016942054,3.934406617813835,0.01657304587725873,-5.684341886080802e-14,5.684341886080802e-14
F1,v2e2_12b72852882928644d40,qwen37_plus_direct,qwen37f1_f89f6500a768ca00cca8,C1,canonical,b37eb0ee478025c3f82641f5c6b95ed3ce7eb0fe672ccd738f625820f403a943,537.5,False,487.0395736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,487.4828302631579,237.0729303547961,250.40989990836178,False,83,lp_net_sign_with_mpc_zero_anchor,488.7965684547912,241.09575356810984,0.0,0.0,0.4883720930232558,,0.01352704199962318,3.697833659340091,0.015576520892689965,feasible_mode_library_upper_bound,488.0922052631579,237.0729303547961,251.01927490836178,False,83,lp_net_sign_with_mpc_zero_anchor,476.90594345479116,241.64425333013278,0.0,0.0,0.4883720930232558,,0.013611417001811787,4.246333421363033,0.017886986638277487,0.609375,-0.609375
F1,v2e2_12b72852882928644d40,qwen37_plus_direct,qwen37f1_f89f6500a768ca00cca8,C2,canonical,70f822404bddd40817635f4b4980c8b346e2e299884fbbd55c8651c14a4086fb,62.99500000000001,False,35.62667894736843,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,36.67931052631579,0.0,36.67931052631579,False,11,raw_sign_with_mpc_zero_anchor,26.315789473684188,240.37664473313978,0.0,0.0,0.3953488372093023,,0.015147042024182156,2.9787248243700333,0.012547392266599197,feasible_mode_library_upper_bound,36.67931052631579,0.0,36.67931052631579,False,11,raw_sign_with_mpc_zero_anchor,26.315789473684188,240.37664473313978,0.0,0.0,0.3953488372093023,,0.014660040993476287,2.9787248243700333,0.012547392266599197,0.0,0.0
F1,v2e2_12b72852882928644d40,qwen37_plus_direct,qwen37f1_f89f6500a768ca00cca8,S1,stale,f98e53143f926a21de88d76a5791711e9575eb22a05357c7ba03558b43a66826,376.25,False,335.3775238227147,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,336.43015540166203,75.82293035479506,260.607225046867,False,85,lp_net_sign_with_mpc_zero_anchor,289.81799331628713,241.57193457575866,0.0,0.0,0.43023255813953487,,0.013921000005211681,4.17401466698891,0.017582355686153243,feasible_mode_library_upper_bound,336.430155401662,75.82293035479503,260.6072250468669,False,85,lp_net_sign_with_mpc_zero_anchor,289.81799331628713,241.33232652658359,0.0,0.0,0.43023255813953487,,0.013494917016942054,3.934406617813835,0.01657304587725873,-5.684341886080802e-14,5.684341886080802e-14
F1,v2e2_12b72852882928644d40,qwen37_plus_direct,qwen37f1_f89f6500a768ca00cca8,S2,stale,f98e53143f926a21de88d76a5791711e9575eb22a05357c7ba03558b43a66826,376.25,False,335.3775238227147,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,336.43015540166203,75.82293035479506,260.607225046867,False,85,lp_net_sign_with_mpc_zero_anchor,289.81799331628713,241.57193457575866,0.0,0.0,0.43023255813953487,,0.013921000005211681,4.17401466698891,0.017582355686153243,feasible_mode_library_upper_bound,336.430155401662,75.82293035479503,260.6072250468669,False,85,lp_net_sign_with_mpc_zero_anchor,289.81799331628713,241.33232652658359,0.0,0.0,0.43023255813953487,,0.013494917016942054,3.934406617813835,0.01657304587725873,-5.684341886080802e-14,5.684341886080802e-14
F0,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,qwen37f0_af0e8b5712f44d5eec65,C1,canonical,bd03a00cf572bfa572c5e4f1b61c2c0bf10fcf0df33b772b88baffb721390b5f,506.25,False,337.0395736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,338.0922052631579,97.00229960578164,241.08990565737625,False,80,lp_net_sign_with_mpc_zero_anchor,358.15594345479076,237.1948287568572,0.0,0.0,0.5185185185185185,,0.013537167018512264,2.8395464206553527,0.012116417399893683,feasible_mode_library_upper_bound,338.0922052631579,97.00229960578164,241.08990565737625,False,80,lp_net_sign_with_mpc_zero_anchor,358.15594345479076,237.1948287568572,0.0,0.0,0.5185185185185185,,0.013592499977676198,2.8395464206553527,0.012116417399893683,0.0,0.0
F0,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,qwen37f0_af0e8b5712f44d5eec65,C2,canonical,bd03a00cf572bfa572c5e4f1b61c2c0bf10fcf0df33b772b88baffb721390b5f,506.25,False,337.0395736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,338.0922052631579,97.00229960578164,241.08990565737625,False,80,lp_net_sign_with_mpc_zero_anchor,358.15594345479076,237.1948287568572,0.0,0.0,0.5185185185185185,,0.013537167018512264,2.8395464206553527,0.012116417399893683,feasible_mode_library_upper_bound,338.0922052631579,97.00229960578164,241.08990565737625,False,80,lp_net_sign_with_mpc_zero_anchor,358.15594345479076,237.1948287568572,0.0,0.0,0.5185185185185185,,0.013592499977676198,2.8395464206553527,0.012116417399893683,0.0,0.0
F0,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,qwen37f0_af0e8b5712f44d5eec65,S1,stale,6124f3babfc5c450625f91ad7f776fa9f582eff66a56383e278bf96f2d2a53dc,512.49915,False,343.2887236842103,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,344.3413552631577,103.25144960578163,241.08990565737608,False,80,lp_net_sign_with_mpc_zero_anchor,358.1559434547875,236.97822951748407,0.0,0.0,0.5061728395061729,,0.014051792008103803,2.6229471812822283,0.011192182890588298,feasible_mode_library_upper_bound,344.3413552631577,103.25144960578163,241.08990565737608,False,80,lp_net_sign_with_mpc_zero_anchor,358.1559434547875,236.97822951748407,0.0,0.0,0.5061728395061729,,0.013954207999631763,2.6229471812822283,0.011192182890588298,0.0,0.0
F0,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,qwen37f0_af0e8b5712f44d5eec65,S2,stale,4c06c3aa1165d9dad15d38d0faf3ef0538d4217efce495e5100d67fd2b05e55f,860.625,False,677.9104185595568,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,685.715127700831,451.377299605782,234.33782809504896,False,80,lp_net_sign_with_mpc_zero_anchor,489.9080210171191,236.44752883535824,0.0,0.0,0.38271604938271603,,0.014307708013802767,2.0922464991564027,0.008927669469617091,feasible_mode_library_upper_bound,678.9630501385042,451.37729960578196,227.58575053272222,False,80,lp_net_sign_with_mpc_zero_anchor,621.660098579445,237.8915548250879,0.0,0.0,0.4567901234567901,,0.013805875001708046,3.5362724888860555,0.015089365401258518,-6.752077562326804,6.752077562326804
F1,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,qwen37f1_3e0c5f963e869ad9b952,C1,canonical,6124f3babfc5c450625f91ad7f776fa9f582eff66a56383e278bf96f2d2a53dc,512.49915,False,343.2887236842103,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,344.3413552631577,103.25144960578163,241.08990565737608,False,80,lp_net_sign_with_mpc_zero_anchor,358.1559434547875,236.97822951748407,0.0,0.0,0.5061728395061729,,0.014051792008103803,2.6229471812822283,0.011192182890588298,feasible_mode_library_upper_bound,344.3413552631577,103.25144960578163,241.08990565737608,False,80,lp_net_sign_with_mpc_zero_anchor,358.1559434547875,236.97822951748407,0.0,0.0,0.5061728395061729,,0.013954207999631763,2.6229471812822283,0.011192182890588298,0.0,0.0
F1,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,qwen37f1_3e0c5f963e869ad9b952,C2,canonical,bd03a00cf572bfa572c5e4f1b61c2c0bf10fcf0df33b772b88baffb721390b5f,506.25,False,337.0395736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,338.0922052631579,97.00229960578164,241.08990565737625,False,80,lp_net_sign_with_mpc_zero_anchor,358.15594345479076,237.1948287568572,0.0,0.0,0.5185185185185185,,0.013537167018512264,2.8395464206553527,0.012116417399893683,feasible_mode_library_upper_bound,338.0922052631579,97.00229960578164,241.08990565737625,False,80,lp_net_sign_with_mpc_zero_anchor,358.15594345479076,237.1948287568572,0.0,0.0,0.5185185185185185,,0.013592499977676198,2.8395464206553527,0.012116417399893683,0.0,0.0
F1,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,qwen37f1_3e0c5f963e869ad9b952,S1,stale,65b63d0e42cc20ded3afca32ffccbff2e86044e1179129635e804d340c8d3e16,85.05000000000001,False,71.79220526315771,global_distance_optimum_lp_integral_distance_focus,global_distance_optimum_lp_integral,72.84483684210508,72.84473684210508,0.00010000000000331966,True,0,lp_relaxation,157.89473684210512,237.06625776780004,0.0,0.0,0.9629629629629629,,0.015382082987343892,2.7109754315982,0.011567801692257502,global_distance_optimum_lp_integral,72.84483684210508,72.84473684210508,0.00010000000000331966,True,0,lp_relaxation,157.89473684210512,237.06625776780004,0.0,0.0,0.9629629629629629,,0.016317666973918676,2.7109754315982,0.011567801692257502,0.0,0.0
F1,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,qwen37f1_3e0c5f963e869ad9b952,S2,stale,bd03a00cf572bfa572c5e4f1b61c2c0bf10fcf0df33b772b88baffb721390b5f,506.25,False,337.0395736842105,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,338.0922052631579,97.00229960578164,241.08990565737625,False,80,lp_net_sign_with_mpc_zero_anchor,358.15594345479076,237.1948287568572,0.0,0.0,0.5185185185185185,,0.013537167018512264,2.8395464206553527,0.012116417399893683,feasible_mode_library_upper_bound,338.0922052631579,97.00229960578164,241.08990565737625,False,80,lp_net_sign_with_mpc_zero_anchor,358.15594345479076,237.1948287568572,0.0,0.0,0.5185185185185185,,0.013592499977676198,2.8395464206553527,0.012116417399893683,0.0,0.0
F0,v2e2_16c288d882ac6a326385,qwen37_plus_direct,qwen37f0_790d8a3bd0010dd2deb7,C1,canonical,3f5cc92084a1725589c960c4764b6669c38a4fe44f353a76f03fc803fdf0389c,310.5,False,177.86852105263205,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,178.92115263157942,0.0,178.92115263157942,False,57,raw_sign_with_mpc_zero_anchor,131.57894736842061,410.69534430369515,0.0,0.0,0.40217391304347827,,0.015853165998123586,2.9799675071676575,0.007308940689413404,feasible_mode_library_upper_bound,178.92115263157942,0.0,178.92115263157942,False,57,raw_sign_with_mpc_zero_anchor,131.57894736842061,410.69534430369515,0.0,0.0,0.40217391304347827,,0.015720374998636544,2.9799675071676575,0.007308940689413404,0.0,0.0
F0,v2e2_16c288d882ac6a326385,qwen37_plus_direct,qwen37f0_790d8a3bd0010dd2deb7,C2,canonical,3f5cc92084a1725589c960c4764b6669c38a4fe44f353a76f03fc803fdf0389c,310.5,False,177.86852105263205,feasible_mode_library_upper_bound_distance_focus,feasible_mode_library_upper_bound,178.92115263157942,0.0,178.92115263157942,False,57,raw_sign_with_mpc_zero_anchor,131.57894736842061,410.69534430369515,0.0,0.0,0.40217391304347827,,0.015853165998123586,2.9799675071676575,0.007308940689413404,feasible_mode_library_upper_bound,178.92115263157942,0.0,178.92115263157942,False,57,raw_sign_with_mpc_zero_anchor,131.57894736842061,410.69534430369515,0.0,0.0,0.40217391304347827,,0.015720374998636544,2.9799675071676575,0.007308940689413404,0.0,0.0
