scenario_id,event_family,difficulty,model_condition,block_id,branch,objective_order,status,physical_cost_usd,distance_kwh,throughput_kwh,curtailment_kwh,retained_fraction,runtime_seconds,cost_optimum_usd,stage1_seconds,stage2_seconds
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,deepseek_formal,e2bv2_b9a034cfca44742fe81f,C1,cost_then_distance,optimal,316.78808647676533,184.21052631578948,184.21052631578948,0.0,0.9560439560439561,0.02293020801153034,11.469083684210528,0.01117216600687243,0.009877500007860363
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,qwen37_plus_direct,qwen37f1_c4ab0367a5476cc4717d,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,317.8787471473023,79.56062631578938,184.21052631578982,0.0,0.967032967032967,0.017805499985115603,,,
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,qwen37_plus_direct,qwen37f1_c4ab0367a5476cc4717d,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,317.8787471473023,79.56062631578938,184.21052631578982,0.0,0.967032967032967,0.01791329201660119,,,
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,qwen37_plus_direct,qwen37f1_c4ab0367a5476cc4717d,C1,direct_cost_optimal,optimal,316.78808647676533,279.66052631578947,184.21052631578948,0.0,0.0,0.011618999997153878,,,
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,qwen37_plus_direct,qwen37f1_c4ab0367a5476cc4717d,C1,cost_then_distance,optimal,316.7880874767653,279.6477655169621,184.21052631578948,0.0,0.0,0.037951250007608905,11.469083684210528,0.011283041996648535,0.024729333992581815
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,qwen_flash,e2bv2_97f971894961663ca81d,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,316.78808647676533,5416.71052631579,184.21052631578948,0.0,0.0,0.02143583301221952,,,
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,qwen_flash,e2bv2_97f971894961663ca81d,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,316.78808647676533,5416.71052631579,184.21052631578948,0.0,0.0,0.02131837498745881,,,
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,qwen_flash,e2bv2_97f971894961663ca81d,C1,direct_cost_optimal,optimal,316.78808647676533,5416.71052631579,184.21052631578948,0.0,0.0,0.011618999997153878,,,
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,qwen_flash,e2bv2_97f971894961663ca81d,C1,cost_then_distance,optimal,316.78808647676533,5416.71052631579,184.21052631578948,0.0,0.0,0.022396374988602474,11.469083684210528,0.011371333996066824,0.009256708028260618
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,deepseek_formal,e2bv2_efd03696157b9e4346bf,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,707.4051783332858,23.7501,23.7501,0.0,0.978021978021978,0.02202608299558051,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,deepseek_formal,e2bv2_efd03696157b9e4346bf,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,707.4051783332858,23.7501,23.7501,0.0,0.978021978021978,0.022826708009233698,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,deepseek_formal,e2bv2_efd03696157b9e4346bf,C1,direct_cost_optimal,optimal,705.0416963291825,756.7131578947369,756.7131578947369,0.0,0.8571428571428571,0.014700958010507748,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,deepseek_formal,e2bv2_efd03696157b9e4346bf,C1,cost_then_distance,optimal,705.0416973291825,756.7125452877522,756.7125452877522,0.0,0.8571428571428571,0.03283070799079724,-4.752495031578953,0.014219291013432667,0.016707165981642902
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_4377914064a64354900c,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,707.4051783332858,545.0001,23.750100000000035,0.0,0.02197802197802198,0.015323458996135741,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_4377914064a64354900c,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,707.4051783332858,545.0001,23.750100000000035,0.0,0.02197802197802198,0.015506125026149675,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_4377914064a64354900c,C1,direct_cost_optimal,optimal,705.0416963291825,1250.463157894737,756.7131578947369,0.0,0.0,0.014700958010507748,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_4377914064a64354900c,C1,cost_then_distance,optimal,705.0416973291825,1225.4625452877508,756.7125452877507,0.0,0.02197802197802198,0.03095337498234585,-4.752495031578953,0.015035917022032663,0.013729708007303998
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,qwen_flash,e2bv2_4d1e188bc7400748c353,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,707.4051783332858,5663.750005124835,23.7501,0.0,0.0,0.022235874988837168,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,qwen_flash,e2bv2_4d1e188bc7400748c353,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,707.4051783332858,5663.750005124835,23.7501,0.0,0.0,0.02263912500347942,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,qwen_flash,e2bv2_4d1e188bc7400748c353,C1,direct_cost_optimal,optimal,705.0416963291825,5701.313157894737,756.7131578947369,0.0,0.054945054945054944,0.014700958010507748,,,
v2e2_6044c2cf8efb739eb457,reserve_commitment_update,easy,qwen_flash,e2bv2_4d1e188bc7400748c353,C1,cost_then_distance,optimal,705.0416973291825,5701.3131264996355,756.7125452877522,0.0,0.054945054945054944,0.026221165986498818,-4.752495031578953,0.014474499999778345,0.009798790997592732
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,deepseek_formal,e2bv2_dfd1acf73d2da6bbba61,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,482.64437758003885,17.476623499999086,23.749999999999094,0.0,0.9775280898876404,0.01536166699952446,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,deepseek_formal,e2bv2_dfd1acf73d2da6bbba61,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,482.64437758003885,17.476623499999086,23.749999999999094,0.0,0.9775280898876404,0.014917417021933943,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,deepseek_formal,e2bv2_dfd1acf73d2da6bbba61,C1,direct_cost_optimal,optimal,482.0568135321346,529.9764862368422,524.4078947368421,0.0,0.0,0.014689375006128103,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,deepseek_formal,e2bv2_dfd1acf73d2da6bbba61,C1,cost_then_distance,optimal,482.0568145321345,529.9742347117275,524.4056432117272,0.0,0.0,0.03414816700387746,-1.8658894947368432,0.014692875003674999,0.01754841601359658
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,qwen37_plus_direct,qwen37f1_383f613114221f16240a,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,482.617570599259,532.5001,23.750100000000035,0.0,0.02247191011235955,0.015823708003154024,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,qwen37_plus_direct,qwen37f1_383f613114221f16240a,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,482.617570599259,532.5001,23.750100000000035,0.0,0.02247191011235955,0.015354375005699694,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,qwen37_plus_direct,qwen37f1_383f613114221f16240a,C1,direct_cost_optimal,optimal,482.0568135321346,1018.1578947368421,524.4078947368421,0.0,0.0,0.014689375006128103,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,qwen37_plus_direct,qwen37f1_383f613114221f16240a,C1,cost_then_distance,optimal,482.0568145321345,1018.1556432117272,524.4056432117272,0.0,0.0,0.029323624999960884,-1.8658894947368432,0.014631916012149304,0.012836083013098687
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,qwen_flash,e2bv2_e14c27fb7f54083cbbf5,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,482.513364399259,5538.750005124835,23.7501,0.0,0.0,0.021386499982327223,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,qwen_flash,e2bv2_e14c27fb7f54083cbbf5,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,482.513364399259,5538.750005124835,23.7501,0.0,0.0,0.021534333005547523,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,qwen_flash,e2bv2_e14c27fb7f54083cbbf5,C1,direct_cost_optimal,optimal,482.0568135321346,5564.407894736842,524.4078947368421,0.0,0.0449438202247191,0.014689375006128103,,,
v2e2_579d7046347071a2967e,battery_capacity_derating,easy,qwen_flash,e2bv2_e14c27fb7f54083cbbf5,C1,cost_then_distance,optimal,482.0568145321345,5564.407779349878,524.4056432117234,0.0,0.0449438202247191,0.02567591701517813,-1.8658894947368432,0.014827082981355488,0.008985583001049235
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,deepseek_formal,e2bv2_1d70637db8f666877223,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,1144.6187130333512,4519.473784210527,1185.5243645074106,0.0,0.19101123595505617,0.018149082985473797,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,deepseek_formal,e2bv2_1d70637db8f666877223,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,1144.6187130333512,4519.473784210527,1185.5243645074106,0.0,0.19101123595505617,0.018887959013227373,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,deepseek_formal,e2bv2_1d70637db8f666877223,C1,direct_cost_optimal,optimal,1079.3809339989907,5370.592105263158,334.4078947368421,0.0,0.0449438202247191,0.01676616701297462,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,deepseek_formal,e2bv2_1d70637db8f666877223,C1,cost_then_distance,optimal,1079.3809349989906,5370.592091844785,334.4079081552149,0.0,0.0449438202247191,0.02812558301957324,3.995896996710531,0.01682770802290179,0.009516458987491205
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,qwen37_plus_direct,qwen37f1_9d240b5f2e3af4418515,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,1080.3581077759438,5365.78135,428.2792987179448,0.0,0.0449438202247191,0.014228666987037286,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,qwen37_plus_direct,qwen37f1_9d240b5f2e3af4418515,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,1080.3581077759436,5365.78135,428.2792987179448,0.0,0.0449438202247191,0.014058291999390349,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,qwen37_plus_direct,qwen37f1_9d240b5f2e3af4418515,C1,direct_cost_optimal,optimal,1079.3809339989907,5370.592105263158,334.4078947368421,0.0,0.0449438202247191,0.01676616701297462,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,qwen37_plus_direct,qwen37f1_9d240b5f2e3af4418515,C1,cost_then_distance,optimal,1079.3809349989908,5370.592090185366,334.40818894708167,0.0,0.0449438202247191,0.03765724998083897,3.995896996710531,0.017427915998268872,0.018086708994815126
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,qwen_flash,e2bv2_e1ab2801ffc994cf90f9,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,1089.5692407348706,5746.710531440625,184.21062631578948,0.0,0.0,0.020952832972398028,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,qwen_flash,e2bv2_e1ab2801ffc994cf90f9,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,1089.5692407348706,5746.710531440625,184.21062631578948,0.0,0.0,0.022009249980328605,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,qwen_flash,e2bv2_e1ab2801ffc994cf90f9,C1,direct_cost_optimal,optimal,1079.3809339989907,5754.407894736842,334.4078947368421,0.0,0.011235955056179775,0.01676616701297462,,,
v2e2_57ed2833756fcc2a81f4,export_limit_update,easy,qwen_flash,e2bv2_e1ab2801ffc994cf90f9,C1,cost_then_distance,optimal,1079.3809349989906,5754.407893975473,334.4078798803735,0.0,0.011235955056179775,0.028441709000617266,3.995896996710531,0.01680054099415429,0.0095692080212757
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,deepseek_formal,e2bv2_e2508c066e226a6c65b3,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,358.3422228887643,26.315889473684212,26.315889473684212,0.0,0.975609756097561,0.016436167003121227,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,deepseek_formal,e2bv2_e2508c066e226a6c65b3,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,358.3422228887643,26.315889473684212,26.315889473684212,0.0,0.975609756097561,0.016875125002115965,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,deepseek_formal,e2bv2_e2508c066e226a6c65b3,C1,direct_cost_optimal,optimal,355.0804327261171,476.9078947368421,476.9078947368421,0.0,0.8902439024390244,0.011544042004970834,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,deepseek_formal,e2bv2_e2508c066e226a6c65b3,C1,cost_then_distance,optimal,355.0804337261172,476.9077480960422,476.9077480960422,0.0,0.8902439024390244,0.029339500004425645,-2.5435924723684207,0.011278583988314494,0.016276666981866583
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,qwen37_plus_direct,qwen37f1_a41f3c6598a3f69c732d,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,358.81211163553655,1.1543105263139601,26.315789473686017,0.0,0.9390243902439024,0.014036209002370015,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,qwen37_plus_direct,qwen37f1_a41f3c6598a3f69c732d,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,358.81211163553655,1.1543105263139601,26.315789473686017,0.0,0.9390243902439024,0.01394199999049306,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,qwen37_plus_direct,qwen37f1_a41f3c6598a3f69c732d,C1,direct_cost_optimal,optimal,355.0804327261171,501.027894736842,476.9078947368421,0.0,0.0,0.011544042004970834,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,qwen37_plus_direct,qwen37f1_a41f3c6598a3f69c732d,C1,cost_then_distance,optimal,355.0804337261171,499.0152075760966,476.9078947368421,0.0,0.036585365853658534,0.04309895800543018,-2.5435924723684207,0.011347624997142702,0.030007624998688698
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,qwen_flash,e2bv2_398c1bf0d35d9c1f454a,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,358.3422228887643,3101.3157945985204,26.315889473684212,0.0,0.0,0.013289666996570304,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,qwen_flash,e2bv2_398c1bf0d35d9c1f454a,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,358.3422228887643,3101.3157945985204,26.315889473684212,0.0,0.0,0.014216582989320159,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,qwen_flash,e2bv2_398c1bf0d35d9c1f454a,C1,direct_cost_optimal,optimal,355.0804327261171,3274.407894736842,476.9078947368421,0.0,0.0,0.011544042004970834,,,
v2e2_1a991ca6b21c0ed79241,forecast_revision,hard,qwen_flash,e2bv2_398c1bf0d35d9c1f454a,C1,cost_then_distance,optimal,355.0804337261171,3224.3997137739216,476.9078947368422,0.0,0.024390243902439025,0.037046541983727366,-2.5435924723684207,0.01153987500583753,0.023588167008711025
v2e2_01647af4ab413aad9430,power_limit_derating,hard,deepseek_formal,e2bv2_aeeef828263653af0df7,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,707.9860530022526,157.89483684210526,157.89483684210526,0.0,0.9340659340659341,0.01843537497916259,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,deepseek_formal,e2bv2_aeeef828263653af0df7,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,707.9860530022526,157.89483684210526,157.89483684210526,0.0,0.9340659340659341,0.01767233299324289,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,deepseek_formal,e2bv2_aeeef828263653af0df7,C1,direct_cost_optimal,optimal,704.5438457710954,358.1578947368421,358.1578947368421,0.0,0.8901098901098901,0.015357374999439344,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,deepseek_formal,e2bv2_aeeef828263653af0df7,C1,cost_then_distance,optimal,704.5438467710953,358.1578365581664,358.1578365581664,0.0,0.8901098901098901,0.027563666983041912,6.205708150000001,0.015134459012188017,0.010277875000610948
v2e2_01647af4ab413aad9430,power_limit_derating,hard,qwen37_plus_direct,qwen37f1_e67624d3f156005e407e,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,711.2403978276915,179.1690750692521,239.5790736486962,0.0,0.5824175824175825,0.016238082986092195,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,qwen37_plus_direct,qwen37f1_e67624d3f156005e407e,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,711.2403978276915,179.1690750692521,239.5790736486962,0.0,0.5824175824175825,0.015698167000664398,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,qwen37_plus_direct,qwen37f1_e67624d3f156005e407e,C1,direct_cost_optimal,optimal,704.5438457710954,646.9078947368421,358.1578947368421,0.0,0.0,0.015357374999439344,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,qwen37_plus_direct,qwen37f1_e67624d3f156005e407e,C1,cost_then_distance,optimal,704.5438467710953,639.399243095203,358.1578947368421,0.0,0.01098901098901099,0.038739291980164126,6.205708150000001,0.015142542019020766,0.02169637498445809
v2e2_01647af4ab413aad9430,power_limit_derating,hard,qwen_flash,e2bv2_96ac3ec6cf72f05980c7,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,707.9860530022526,3684.144741966941,157.89483684210526,0.0,0.0,0.02280033301212825,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,qwen_flash,e2bv2_96ac3ec6cf72f05980c7,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,707.9860530022526,3684.144741966941,157.89483684210526,0.0,0.0,0.022891458007507026,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,qwen_flash,e2bv2_96ac3ec6cf72f05980c7,C1,direct_cost_optimal,optimal,704.5438457710954,3694.407894736842,358.1578947368421,0.0,0.02197802197802198,0.015357374999439344,,,
v2e2_01647af4ab413aad9430,power_limit_derating,hard,qwen_flash,e2bv2_96ac3ec6cf72f05980c7,C1,cost_then_distance,optimal,704.5438467710953,3694.4078917552806,358.1578365581664,0.0,0.02197802197802198,0.026682291005272418,6.205708150000001,0.015214750019367784,0.009388166014105082
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,deepseek_formal,e2bv2_36c9ee18183bf93dcc42,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,369.4788048450823,157.89483684210526,157.89483684210526,0.0,0.9512195121951219,0.01734929101075977,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,deepseek_formal,e2bv2_36c9ee18183bf93dcc42,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,369.4788048450823,157.89483684210526,157.89483684210526,0.0,0.9512195121951219,0.017681375000393018,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,deepseek_formal,e2bv2_36c9ee18183bf93dcc42,C1,direct_cost_optimal,optimal,369.0569908204293,290.0684210526316,290.0684210526316,0.0,0.926829268292683,0.013205583993112668,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,deepseek_formal,e2bv2_36c9ee18183bf93dcc42,C1,cost_then_distance,optimal,369.0569918204293,290.06810770699457,290.06810770699457,0.0,0.926829268292683,0.024267375003546476,5.076710393052632,0.013140958995791152,0.00922841700958088
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_6b01671985e6ddfc0f52,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,371.4914282441019,221.35536315789514,157.89473684210512,0.0,0.4024390243902439,0.014061875001061708,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_6b01671985e6ddfc0f52,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,371.4914282441019,221.35536315789514,157.89473684210512,0.0,0.4024390243902439,0.014371625002240762,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_6b01671985e6ddfc0f52,C1,direct_cost_optimal,optimal,369.0569908204293,632.3184210526316,290.0684210526316,0.0,0.0,0.013205583993112668,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_6b01671985e6ddfc0f52,C1,cost_then_distance,optimal,369.0569918204293,632.3157501837984,290.06842105263155,0.0,0.0,0.05811666601221077,5.076710393052632,0.013218750013038516,0.04312499999650754
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,qwen_flash,e2bv2_0787415782c7e9d8edc2,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,369.4788048450823,3232.894741966941,157.89483684210526,0.0,0.0,0.01335187497898005,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,qwen_flash,e2bv2_0787415782c7e9d8edc2,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,369.4788048450823,3232.894741966941,157.89483684210526,0.0,0.0,0.014489374996628612,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,qwen_flash,e2bv2_0787415782c7e9d8edc2,C1,direct_cost_optimal,optimal,369.0569908204293,3289.6684210526314,290.0684210526316,0.0,0.0,0.013205583993112668,,,
v2e2_689fd81bd1f3eec1e27d,reserve_commitment_update,easy,qwen_flash,e2bv2_0787415782c7e9d8edc2,C1,cost_then_distance,optimal,369.0569918204293,3239.6684049941823,290.06810770699434,0.0,0.012195121951219513,0.025115958007518202,5.076710393052632,0.013805541006149724,0.009294541989220306
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,deepseek_formal,e2bv2_676111e1c5a00e4b041f,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,286.1778343358173,4660.9251933337955,937.0430223841436,0.0,0.1590909090909091,0.01863995799794793,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,deepseek_formal,e2bv2_676111e1c5a00e4b041f,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,286.1778343358173,4660.9251933337955,937.0430223841436,0.0,0.1590909090909091,0.018709333991864696,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,deepseek_formal,e2bv2_676111e1c5a00e4b041f,C1,direct_cost_optimal,optimal,271.8096665240623,5331.842105263158,358.1578947368421,0.0,0.045454545454545456,0.013629584020236507,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,deepseek_formal,e2bv2_676111e1c5a00e4b041f,C1,cost_then_distance,optimal,271.80966752406226,5331.842011591563,358.15789473684214,0.0,0.045454545454545456,0.0361720829969272,1.2466596894736854,0.013547124981414527,0.020759416016517207
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,qwen37_plus_direct,qwen37f1_5b84d1573b4ea848679e,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,278.0103598614442,217.09536315789484,157.89473684210535,0.0,0.4090909090909091,0.015546250011539087,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,qwen37_plus_direct,qwen37f1_5b84d1573b4ea848679e,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,278.0103598614442,217.09536315789484,157.89473684210535,0.0,0.4090909090909091,0.015178333997027948,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,qwen37_plus_direct,qwen37f1_5b84d1573b4ea848679e,C1,direct_cost_optimal,optimal,271.8096665240623,690.5353947368421,358.1578947368421,0.0,0.0,0.013629584020236507,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,qwen37_plus_direct,qwen37f1_5b84d1573b4ea848679e,C1,cost_then_distance,optimal,271.80966752406226,672.7399678717097,358.1578947368421,0.0,0.03409090909090909,0.038312624994432554,1.2466596894736854,0.013369374995818362,0.023063000000547618
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,qwen_flash,e2bv2_50fd1b478910d5944f98,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,276.242228825597,5657.894741966941,157.89483684210526,0.0,0.0,0.0202045000041835,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,qwen_flash,e2bv2_50fd1b478910d5944f98,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,276.242228825597,5657.894741966941,157.89483684210526,0.0,0.0,0.020692124991910532,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,qwen_flash,e2bv2_50fd1b478910d5944f98,C1,direct_cost_optimal,optimal,271.8096665240623,5668.157894736842,358.1578947368421,0.0,0.011363636363636364,0.013629584020236507,,,
v2e2_7f938d120000eec26457,battery_capacity_derating,easy,qwen_flash,e2bv2_50fd1b478910d5944f98,C1,cost_then_distance,optimal,271.80966752406226,5668.15789237553,358.1578486609887,0.0,0.011363636363636364,0.030710624996572733,1.2466596894736854,0.013078416988719255,0.015816374972928315
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,deepseek_formal,e2bv2_ed7aafb6b6bf57083afc,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,634.121706350321,17.50009999999761,23.74999999999765,0.0,0.978021978021978,0.015733874985016882,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,deepseek_formal,e2bv2_ed7aafb6b6bf57083afc,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,634.121706350321,17.50009999999761,23.74999999999765,0.0,0.978021978021978,0.01533416600432247,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,deepseek_formal,e2bv2_ed7aafb6b6bf57083afc,C1,direct_cost_optimal,optimal,633.7903034040899,506.3930702261728,500.6925207756233,0.0,0.0,0.017977000010432675,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,deepseek_formal,e2bv2_ed7aafb6b6bf57083afc,C1,cost_then_distance,optimal,633.7903044040897,506.3886986540378,500.68814920348825,0.0,0.0,0.03823454098892398,-2.1731356024930815,0.018043624993879348,0.017804375005653128
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,qwen37_plus_direct,qwen37f1_fcd31e299a3d8c530bc7,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,634.0075492734704,545.0001,23.75010000000003,0.0,0.02197802197802198,0.015861291001783684,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,qwen37_plus_direct,qwen37f1_fcd31e299a3d8c530bc7,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,634.0075492734704,545.0001,23.75010000000003,0.0,0.02197802197802198,0.015329499990912154,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,qwen37_plus_direct,qwen37f1_fcd31e299a3d8c530bc7,C1,direct_cost_optimal,optimal,633.7903034040899,1019.4425207756233,500.6925207756233,0.0,0.0,0.017977000010432675,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,qwen37_plus_direct,qwen37f1_fcd31e299a3d8c530bc7,C1,cost_then_distance,optimal,633.7903044040899,1019.4381492034883,500.68814920348825,0.0,0.0,0.032307583023793995,-2.1731356024930815,0.017908874986460432,0.012318041000980884
