scenario_id,event_family,difficulty,degradation_cost_per_kwh,terminal_tolerance_kwh,status,physical_cost_usd,throughput_kwh,runtime_seconds
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,0.0,0.0,optimal,362.8263445700527,1805.0380886426592,0.029941167013021186
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,0.0,1.0,optimal,362.7940548647896,1803.9854570637121,0.02604983397759497
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,0.008,0.0,optimal,369.98327343078677,524.4078947368421,0.010939667001366615
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,0.008,1.0,optimal,369.944210272892,523.3552631578948,0.009567917004460469
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,0.02,0.0,optimal,372.33448335710256,23.75,0.009475582977756858
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,0.02,1.0,optimal,372.2985281656026,24.700000000000003,0.008299834007630125
v2e2_aa86ae40329fa58392a5,battery_capacity_derating,medium,0.0,0.0,optimal,231.8259461029389,1325.4605263157894,0.014140207989839837
v2e2_aa86ae40329fa58392a5,battery_capacity_derating,medium,0.0,1.0,optimal,231.81437510293893,1326.4105263157894,0.014070999983232468
v2e2_aa86ae40329fa58392a5,battery_capacity_derating,medium,0.008,0.0,optimal,240.0812830101758,524.4078947368421,0.015183375013293698
v2e2_aa86ae40329fa58392a5,battery_capacity_derating,medium,0.008,1.0,optimal,240.06640909438633,523.3552631578948,0.015607291017659009
v2e2_aa86ae40329fa58392a5,battery_capacity_derating,medium,0.02,0.0,optimal,246.3741777470179,524.4078947368421,0.013687124999705702
v2e2_aa86ae40329fa58392a5,battery_capacity_derating,medium,0.02,1.0,optimal,246.34667225228105,523.3552631578948,0.014701875013997778
v2e2_ac2a6bbea5f71d8219ff,forecast_revision,medium,0.0,0.0,optimal,173.08031899030445,1678.6430921052631,0.014259499992476776
v2e2_ac2a6bbea5f71d8219ff,forecast_revision,medium,0.0,1.0,optimal,173.06279428330444,1679.5930921052632,0.0160981249937322
v2e2_ac2a6bbea5f71d8219ff,forecast_revision,medium,0.008,0.0,optimal,184.01945832320354,684.9030470914128,0.010682082996936515
v2e2_ac2a6bbea5f71d8219ff,forecast_revision,medium,0.008,1.0,optimal,184.0022819758351,683.8504155124654,0.02030549998744391
v2e2_ac2a6bbea5f71d8219ff,forecast_revision,medium,0.02,0.0,optimal,188.4466065596301,358.1578947368421,0.010835332999704406
v2e2_ac2a6bbea5f71d8219ff,forecast_revision,medium,0.02,1.0,optimal,188.41679863331433,357.10526315789474,0.019068541994784027
v2e2_ade91af586194aa1b583,battery_capacity_derating,medium,0.0,0.0,optimal,445.9304155462604,1277.9605263157896,0.014895333995809779
v2e2_ade91af586194aa1b583,battery_capacity_derating,medium,0.0,1.0,optimal,445.8677229847604,1278.9105263157896,0.016399874992202967
v2e2_ade91af586194aa1b583,battery_capacity_derating,medium,0.008,0.0,optimal,453.3500556192867,476.9078947368421,0.010628374991938472
v2e2_ade91af586194aa1b583,battery_capacity_derating,medium,0.008,1.0,optimal,453.29420862981306,475.85526315789474,0.016872292006155476
v2e2_ade91af586194aa1b583,battery_capacity_derating,medium,0.02,0.0,optimal,458.9942624601108,421.5720221606648,0.010220333992037922
v2e2_ade91af586194aa1b583,battery_capacity_derating,medium,0.02,1.0,optimal,458.92596576537403,420.5193905817174,0.010507917002541944
v2e2_b7e962716394d888d563,forecast_revision,easy,0.0,0.0,optimal,493.37504141637226,1535.9868421052631,0.015703000011853874
v2e2_b7e962716394d888d563,forecast_revision,easy,0.0,1.0,optimal,493.31234885487225,1536.9368421052632,0.014726499997777864
v2e2_b7e962716394d888d563,forecast_revision,easy,0.008,0.0,optimal,501.8946047446617,334.4078947368421,0.01566050000838004
v2e2_b7e962716394d888d563,forecast_revision,easy,0.008,1.0,optimal,501.83875775518806,333.35526315789474,0.010417125013191253
v2e2_b7e962716394d888d563,forecast_revision,easy,0.02,0.0,optimal,505.9074994815038,334.4078947368421,0.015255125006660819
v2e2_b7e962716394d888d563,forecast_revision,easy,0.02,1.0,optimal,505.8390209130828,333.35526315789474,0.0108193340129219
v2e2_babe8da2420b974ae448,battery_capacity_derating,medium,0.0,0.0,optimal,222.12252190678436,1182.9605263157896,0.014757041994016618
v2e2_babe8da2420b974ae448,battery_capacity_derating,medium,0.0,1.0,optimal,222.07965485728437,1183.9105263157894,0.020114584011025727
v2e2_babe8da2420b974ae448,battery_capacity_derating,medium,0.008,0.0,optimal,227.81227732652118,381.9078947368421,0.017296000005444512
v2e2_babe8da2420b974ae448,battery_capacity_derating,medium,0.008,1.0,optimal,227.7704694107317,380.85526315789474,0.019202458002837375
v2e2_babe8da2420b974ae448,battery_capacity_derating,medium,0.02,0.0,optimal,230.78735549757383,131.57894736842104,0.012163000006694347
v2e2_babe8da2420b974ae448,battery_capacity_derating,medium,0.02,1.0,optimal,230.7335341186265,130.52631578947367,0.020527416025288403
v2e2_be357ad7fa505f6b8f35,battery_capacity_derating,easy,0.0,0.0,optimal,333.4193327332226,1423.2763157894738,0.016205082996748388
v2e2_be357ad7fa505f6b8f35,battery_capacity_derating,easy,0.0,1.0,optimal,333.36420423322255,1424.2263157894738,0.01132320798933506
v2e2_be357ad7fa505f6b8f35,battery_capacity_derating,easy,0.008,0.0,optimal,337.85705046638043,381.9078947368421,0.01123725000070408
v2e2_be357ad7fa505f6b8f35,battery_capacity_derating,easy,0.008,1.0,optimal,337.80055123480156,380.85526315789474,0.015530458011198789
v2e2_be357ad7fa505f6b8f35,battery_capacity_derating,easy,0.02,0.0,optimal,340.9020052657226,131.57894736842104,0.011635832983301952
v2e2_be357ad7fa505f6b8f35,battery_capacity_derating,easy,0.02,1.0,optimal,340.8340368446699,130.52631578947367,0.01914716701139696
v2e2_c049d4bc657bdc82a484,reserve_commitment_update,hard,0.0,0.0,optimal,455.25229056749725,1031.6368421052632,0.01691337500233203
v2e2_c049d4bc657bdc82a484,reserve_commitment_update,hard,0.0,1.0,optimal,455.18959800599725,1032.5868421052633,0.014185249980073422
v2e2_c049d4bc657bdc82a484,reserve_commitment_update,hard,0.008,0.0,optimal,461.19963689973406,153.48289473684213,0.01357224999810569
v2e2_c049d4bc657bdc82a484,reserve_commitment_update,hard,0.008,1.0,optimal,461.14397178394455,152.43026315789473,0.010043582995422184
v2e2_c049d4bc657bdc82a484,reserve_commitment_update,hard,0.02,0.0,optimal,463.0414316365762,153.48289473684213,0.0145555829803925
v2e2_c049d4bc657bdc82a484,reserve_commitment_update,hard,0.02,1.0,optimal,462.97313494183925,152.43026315789473,0.010552249994361773
v2e2_c4d42554da4b1f44862b,power_limit_derating,hard,0.0,0.0,optimal,658.5713384801512,824.8026315789474,0.013394709007116035
v2e2_c4d42554da4b1f44862b,power_limit_derating,hard,0.0,1.0,optimal,658.4850332169933,823.75,0.02163283299887553
v2e2_c4d42554da4b1f44862b,power_limit_derating,hard,0.008,0.0,optimal,664.353017843032,627.174515235457,0.012645249982597306
v2e2_c4d42554da4b1f44862b,power_limit_derating,hard,0.008,1.0,optimal,664.2582915272426,626.1218836565096,0.021533291990635917
v2e2_c4d42554da4b1f44862b,power_limit_derating,hard,0.02,0.0,optimal,666.6932833985721,23.75,0.008071249991189688
v2e2_c4d42554da4b1f44862b,power_limit_derating,hard,0.02,1.0,optimal,666.6091228985722,24.700000000000003,0.009119166003074497
v2e2_c577765fa5c45c1fea7a,battery_capacity_derating,medium,0.0,0.0,optimal,301.11094628487143,1182.9605263157896,0.012098290986614302
v2e2_c577765fa5c45c1fea7a,battery_capacity_derating,medium,0.0,1.0,optimal,301.0774741083714,1183.9105263157896,0.016367750009521842
v2e2_c577765fa5c45c1fea7a,battery_capacity_derating,medium,0.008,0.0,optimal,305.4439139664503,381.9078947368421,0.016696375008905306
v2e2_c577765fa5c45c1fea7a,battery_capacity_derating,medium,0.008,1.0,optimal,305.41465080855556,380.85526315789474,0.019410833017900586
v2e2_c577765fa5c45c1fea7a,battery_capacity_derating,medium,0.02,0.0,optimal,308.1864171177661,131.57894736842104,0.01405675002024509
v2e2_c577765fa5c45c1fea7a,battery_capacity_derating,medium,0.02,1.0,optimal,308.1454007177661,130.52631578947336,0.02208066699677147
v2e2_c9b994f593c92dd9efa9,power_limit_derating,hard,0.0,0.0,optimal,325.7897966919405,1680.7462257617728,0.011808707989985123
v2e2_c9b994f593c92dd9efa9,power_limit_derating,hard,0.0,1.0,optimal,325.7090466919405,1681.696225761773,0.012038790999213234
v2e2_c9b994f593c92dd9efa9,power_limit_derating,hard,0.008,0.0,optimal,336.89982175308177,1059.1135734072022,0.009896957984892651
v2e2_c9b994f593c92dd9efa9,power_limit_derating,hard,0.008,1.0,optimal,336.82667175308177,1060.0635734072023,0.012017041997751221
v2e2_c9b994f593c92dd9efa9,power_limit_derating,hard,0.02,0.0,optimal,345.57229481554714,708.6530470914126,0.03180583400535397
v2e2_c9b994f593c92dd9efa9,power_limit_derating,hard,0.02,1.0,optimal,345.4970451208103,707.6004155124654,0.029795374983223155
v2e2_cd47662d04581b339960,power_limit_derating,medium,0.0,0.0,optimal,274.6533186979265,1225.121191135734,0.016156874975422397
v2e2_cd47662d04581b339960,power_limit_derating,medium,0.0,1.0,optimal,274.6461264558213,1224.0685595567868,0.01534650000394322
v2e2_cd47662d04581b339960,power_limit_derating,medium,0.008,0.0,optimal,280.97711235374373,381.90789473684214,0.013855958997737616
v2e2_cd47662d04581b339960,power_limit_derating,medium,0.008,1.0,optimal,280.9614990590069,380.8552631578948,0.015284041000995785
v2e2_cd47662d04581b339960,power_limit_derating,medium,0.02,0.0,optimal,285.5600070905858,381.90789473684214,0.014310499973362312
v2e2_cd47662d04581b339960,power_limit_derating,medium,0.02,1.0,optimal,285.5317622169016,380.85526315789474,0.015257916995324194
v2e2_d00d3a4d54f973fa24ac,forecast_revision,medium,0.0,0.0,optimal,574.5857243938389,1209.2763157894738,0.022736041981261224
v2e2_d00d3a4d54f973fa24ac,forecast_revision,medium,0.0,1.0,optimal,574.5310561938388,1208.2236842105262,0.01836137499776669
v2e2_d00d3a4d54f973fa24ac,forecast_revision,medium,0.008,0.0,optimal,579.9963797477862,358.1578947368421,0.01532758300891146
v2e2_d00d3a4d54f973fa24ac,forecast_revision,medium,0.008,1.0,optimal,579.9332904951547,357.10526315789474,0.017131125001469627
v2e2_d00d3a4d54f973fa24ac,forecast_revision,medium,0.02,0.0,optimal,582.0236691425231,157.89473684210526,0.012197625008411705
v2e2_d00d3a4d54f973fa24ac,forecast_revision,medium,0.02,1.0,optimal,581.9482982688389,156.8421052631579,0.012326041993219405
v2e2_d2a42e359dd264f920da,power_limit_derating,medium,0.0,0.0,optimal,457.6158543621537,1551.8317174515237,0.011082166980486363
v2e2_d2a42e359dd264f920da,power_limit_derating,medium,0.0,1.0,optimal,457.5531618006537,1552.7817174515235,0.011414083011914045
v2e2_d2a42e359dd264f920da,power_limit_derating,medium,0.008,0.0,optimal,466.1880520567867,358.15789473684214,0.014753541996469721
v2e2_d2a42e359dd264f920da,power_limit_derating,medium,0.008,1.0,optimal,466.13220506731307,357.10526315789474,0.011090416985098273
v2e2_d2a42e359dd264f920da,power_limit_derating,medium,0.02,0.0,optimal,470.48594679362884,358.1578947368421,0.01855474998592399
v2e2_d2a42e359dd264f920da,power_limit_derating,medium,0.02,1.0,optimal,470.41746822520776,357.10526315789474,0.01122679197578691
v2e2_d6701d548a93409fed9a,forecast_revision,hard,0.0,0.0,optimal,382.66991860566236,1009.047783933518,0.019854874990414828
v2e2_d6701d548a93409fed9a,forecast_revision,hard,0.0,1.0,optimal,382.61126863616227,1009.997783933518,0.01914954200037755
v2e2_d6701d548a93409fed9a,forecast_revision,hard,0.008,0.0,optimal,390.7423008771305,1009.047783933518,0.017645624990109354
v2e2_d6701d548a93409fed9a,forecast_revision,hard,0.008,1.0,optimal,390.69125090763043,1009.997783933518,0.017898207996040583
v2e2_d6701d548a93409fed9a,forecast_revision,hard,0.02,0.0,optimal,399.19870776539227,381.9078947368421,0.01781866600504145
v2e2_d6701d548a93409fed9a,forecast_revision,hard,0.02,1.0,optimal,399.1495976074976,380.85526315789474,0.018174125027144328
v2e2_d6ba00286f170447ebbf,forecast_revision,hard,0.0,0.0,optimal,383.9702928287166,1035.3635734072022,0.01750874999561347
v2e2_d6ba00286f170447ebbf,forecast_revision,hard,0.0,1.0,optimal,383.91164285921667,1036.3135734072023,0.01474520901683718
v2e2_d6ba00286f170447ebbf,forecast_revision,hard,0.008,0.0,optimal,392.2532014159742,1035.3635734072022,0.016941542009590194
v2e2_d6ba00286f170447ebbf,forecast_revision,hard,0.008,1.0,optimal,392.20215144647426,1036.3135734072023,0.014876917004585266
v2e2_d6ba00286f170447ebbf,forecast_revision,hard,0.02,0.0,optimal,400.6641021831835,358.1578947368421,0.018190958013292402
v2e2_d6ba00286f170447ebbf,forecast_revision,hard,0.02,1.0,optimal,400.6149920252887,357.10526315789474,0.01462800000444986
v2e2_e6c8a896df3972a400a6,reserve_commitment_update,medium,0.0,0.0,optimal,390.203289134538,1014.0197368421052,0.01081912498921156
v2e2_e6c8a896df3972a400a6,reserve_commitment_update,medium,0.0,1.0,optimal,390.144639165038,1014.9697368421052,0.010975291981594637
v2e2_e6c8a896df3972a400a6,reserve_commitment_update,medium,0.008,0.0,optimal,398.3154470292749,1014.0197368421052,0.010665624984540045
v2e2_e6c8a896df3972a400a6,reserve_commitment_update,medium,0.008,1.0,optimal,398.2643970597748,1014.9697368421052,0.010804040997754782
v2e2_e6c8a896df3972a400a6,reserve_commitment_update,medium,0.02,0.0,optimal,405.41345262072224,187.93421052631578,0.010526541998842731
v2e2_e6c8a896df3972a400a6,reserve_commitment_update,medium,0.02,1.0,optimal,405.36458535756424,186.88157894736844,0.014727249974384904
v2e2_e87de31d325befcf7b51,forecast_revision,hard,0.0,0.0,optimal,366.2389185699557,1797.3930921052631,0.015366707986686379
v2e2_e87de31d325befcf7b51,forecast_revision,hard,0.0,1.0,optimal,366.2010606899557,1798.3430921052632,0.020213707990478724
v2e2_e87de31d325befcf7b51,forecast_revision,hard,0.008,0.0,optimal,372.422375808278,476.9078947368421,0.013825750007526949
v2e2_e87de31d325befcf7b51,forecast_revision,hard,0.008,1.0,optimal,372.38248661880436,475.85526315789474,0.016707208997104317
v2e2_e87de31d325befcf7b51,forecast_revision,hard,0.02,0.0,optimal,377.3795848444622,26.315789473684212,0.015995416993973777
v2e2_e87de31d325befcf7b51,forecast_revision,hard,0.02,1.0,optimal,377.327129170778,25.263157894736842,0.011566291999770328
v2e2_e9230cb9c5afdd6582ec,power_limit_derating,hard,0.0,0.0,optimal,482.5626579096169,1512.2714681440443,0.01726266698096879
v2e2_e9230cb9c5afdd6582ec,power_limit_derating,hard,0.0,1.0,optimal,482.52086470961694,1511.2188365650968,0.018653916980838403
v2e2_e9230cb9c5afdd6582ec,power_limit_derating,hard,0.008,0.0,optimal,488.62905750238014,334.4078947368421,0.010057957988465205
v2e2_e9230cb9c5afdd6582ec,power_limit_derating,hard,0.008,1.0,optimal,488.5792303339591,333.35526315789474,0.010242416989058256
v2e2_e9230cb9c5afdd6582ec,power_limit_derating,hard,0.02,0.0,optimal,491.1370352865907,184.21052631578948,0.010008417011704296
v2e2_e9230cb9c5afdd6582ec,power_limit_derating,hard,0.02,1.0,optimal,491.0745765392223,183.1578947368421,0.010796125017805025
v2e2_ea69a5744fe4489919e6,export_limit_update,hard,0.0,0.0,optimal,319.04075009106003,1725.986842105263,0.018118333973689005
v2e2_ea69a5744fe4489919e6,export_limit_update,hard,0.0,1.0,optimal,318.98548427805997,1726.936842105263,0.014078125008381903
v2e2_ea69a5744fe4489919e6,export_limit_update,hard,0.008,0.0,optimal,326.397992460139,874.8684210526317,0.014134540979284793
v2e2_ea69a5744fe4489919e6,export_limit_update,hard,0.008,1.0,optimal,326.3503266471389,875.8184210526316,0.014384332986082882
v2e2_ea69a5744fe4489919e6,export_limit_update,hard,0.02,0.0,optimal,332.4343283085461,368.94044321329636,0.010738207987742499
v2e2_ea69a5744fe4489919e6,export_limit_update,hard,0.02,1.0,optimal,332.3793168664409,367.887811634349,0.010221292002825066
v2e2_eabe3c90461f173e872b,battery_capacity_derating,easy,0.0,0.0,optimal,288.7046105710581,1851.4013157894738,0.012087915994925424
v2e2_eabe3c90461f173e872b,battery_capacity_derating,easy,0.0,1.0,optimal,288.6592138425581,1852.351315789474,0.021899415994994342
v2e2_eabe3c90461f173e872b,battery_capacity_derating,easy,0.008,0.0,optimal,298.3049033859797,741.9901640547091,0.014248791994759813
v2e2_eabe3c90461f173e872b,battery_capacity_derating,easy,0.008,1.0,optimal,298.25396638597965,740.9375324757618,0.015305458015063778
v2e2_eabe3c90461f173e872b,battery_capacity_derating,easy,0.02,0.0,optimal,303.66547398440485,334.4078947368421,0.012532583001302555
v2e2_eabe3c90461f173e872b,battery_capacity_derating,easy,0.02,1.0,optimal,303.60190540545744,333.35526315789474,0.016433874989161268
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,0.0,0.0,optimal,312.950372916239,1535.9868421052631,0.01444704202003777
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,0.0,1.0,optimal,312.89089657023897,1536.9368421052632,0.0150557910092175
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,0.008,0.0,optimal,316.78808647676533,184.21052631578948,0.011265000008279458
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,0.008,1.0,optimal,316.7225488557127,183.1578947368421,0.018858958006603643
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,0.02,0.0,optimal,318.9986127925548,184.21052631578948,0.01122416599537246
v2e2_eeaa2f40bad66efc8c57,power_limit_derating,easy,0.02,1.0,optimal,318.9204435925548,183.1578947368421,0.022899125004187226
v2e2_eefa2a6aa00281c6d0de,battery_capacity_derating,easy,0.0,0.0,optimal,561.160398121533,823.6793628808864,0.014825874997768551
v2e2_eefa2a6aa00281c6d0de,battery_capacity_derating,easy,0.0,1.0,optimal,561.0837477895329,824.6293628808864,0.014213500020559877
v2e2_eefa2a6aa00281c6d0de,battery_capacity_derating,easy,0.008,0.0,optimal,567.7498330245801,823.6793628808864,0.014193625014740974
v2e2_eefa2a6aa00281c6d0de,battery_capacity_derating,easy,0.008,1.0,optimal,567.68078269258,824.6293628808864,0.013548166025429964
v2e2_eefa2a6aa00281c6d0de,battery_capacity_derating,easy,0.02,0.0,optimal,577.6339853791507,823.6793628808864,0.01636912501999177
v2e2_eefa2a6aa00281c6d0de,battery_capacity_derating,easy,0.02,1.0,optimal,577.5763350471507,824.6293628808864,0.014407874987227842
v2e2_f5ed58c9117bb14967a8,power_limit_derating,medium,0.0,0.0,optimal,358.9724565732609,1528.0817174515237,0.010524417011765763
v2e2_f5ed58c9117bb14967a8,power_limit_derating,medium,0.0,1.0,optimal,358.94949010476086,1529.0317174515235,0.010908458003541455
v2e2_f5ed58c9117bb14967a8,power_limit_derating,medium,0.008,0.0,optimal,365.4413684721182,334.4078947368421,0.01531883399002254
v2e2_f5ed58c9117bb14967a8,power_limit_derating,medium,0.008,1.0,optimal,365.4118947879077,333.35526315789474,0.01441283299936913
v2e2_f5ed58c9117bb14967a8,power_limit_derating,medium,0.02,0.0,optimal,368.8203882826445,184.21052631578945,0.013764458999503404
v2e2_f5ed58c9117bb14967a8,power_limit_derating,medium,0.02,1.0,optimal,368.77902876685505,183.1578947368421,0.010302666982170194
v2e2_f60d5d4b26a4ec302fa4,battery_capacity_derating,easy,0.0,0.0,optimal,220.9261617554482,1399.5263157894738,0.018189750000601634
v2e2_f60d5d4b26a4ec302fa4,battery_capacity_derating,easy,0.0,1.0,optimal,220.88836695544816,1400.4763157894738,0.010934249992715195
v2e2_f60d5d4b26a4ec302fa4,battery_capacity_derating,easy,0.008,0.0,optimal,227.65122386071133,358.1578947368421,0.011334749986417592
v2e2_f60d5d4b26a4ec302fa4,battery_capacity_derating,easy,0.008,1.0,optimal,227.61731513439554,357.10526315789474,0.014845500001683831
v2e2_f60d5d4b26a4ec302fa4,battery_capacity_derating,easy,0.02,0.0,optimal,231.26053757255346,157.89473684210526,0.013555999990785494
v2e2_f60d5d4b26a4ec302fa4,battery_capacity_derating,easy,0.02,1.0,optimal,231.21453493044814,156.8421052631579,0.01492237497586757
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,0.0,0.0,optimal,626.830269836846,1725.9868421052631,0.018253042013384402
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,0.0,1.0,optimal,626.7609064228461,1726.9368421052632,0.01599941702443175
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,0.008,0.0,optimal,633.7903034040899,500.6925207756233,0.017558416991960257
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,0.008,1.0,optimal,633.7126816966106,499.6398891966759,0.010416542005259544
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,0.02,0.0,optimal,634.2925493190829,23.75,0.012803124991478398
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,0.02,1.0,optimal,634.225713731583,24.700000000000003,0.008485750004183501
