tier,scenario_id,block_id,model_condition,branch,gate_type,gate_status,battery_correction_l1_kwh,curtailment_introduced_kwh,sign_change_intervals,zero_to_active_intervals,post_gate_feasible,post_gate_cost_usd,runtime_seconds,rescue_mechanism,expanded_distance_reduction_kwh
F1,v2e2_babe8da2420b974ae448,e2bv2_16cf0baa917b3889276e,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,229.2084075683478,0.018342333991313353,battery_action_and_mode_correction,0.0
F1,v2e2_babe8da2420b974ae448,e2bv2_16cf0baa917b3889276e,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,229.2084075683478,0.01931000000331551,battery_action_and_mode_correction,0.0
F1,v2e2_babe8da2420b974ae448,e2bv2_16cf0baa917b3889276e,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,229.2084075683478,0.018342333991313353,battery_action_and_mode_correction,0.0
F1,v2e2_babe8da2420b974ae448,e2bv2_16cf0baa917b3889276e,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,229.2084075683478,0.01931000000331551,battery_action_and_mode_correction,0.0
F1,v2e2_babe8da2420b974ae448,e2bv2_16cf0baa917b3889276e,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,229.2084075683478,0.018342333991313353,battery_action_and_mode_correction,0.0
F1,v2e2_babe8da2420b974ae448,e2bv2_16cf0baa917b3889276e,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,229.2084075683478,0.01931000000331551,battery_action_and_mode_correction,0.0
F1,v2e2_babe8da2420b974ae448,e2bv2_16cf0baa917b3889276e,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,229.2084075683478,0.018342333991313353,battery_action_and_mode_correction,0.0
F1,v2e2_be357ad7fa505f6b8f35,e2bv2_9bf3f6a59ac5bc9e510a,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,339.3230573058648,0.01807162500335835,battery_action_and_mode_correction,0.0
F1,v2e2_be357ad7fa505f6b8f35,e2bv2_9bf3f6a59ac5bc9e510a,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,339.3230573058648,0.018044083000859246,battery_action_and_mode_correction,0.0
F1,v2e2_be357ad7fa505f6b8f35,e2bv2_9bf3f6a59ac5bc9e510a,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,339.3230573058648,0.01807162500335835,battery_action_and_mode_correction,0.0
F1,v2e2_be357ad7fa505f6b8f35,e2bv2_9bf3f6a59ac5bc9e510a,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,339.3230573058648,0.018044083000859246,battery_action_and_mode_correction,0.0
F1,v2e2_be357ad7fa505f6b8f35,e2bv2_9bf3f6a59ac5bc9e510a,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,339.3230573058648,0.01807162500335835,battery_action_and_mode_correction,0.0
F1,v2e2_be357ad7fa505f6b8f35,e2bv2_9bf3f6a59ac5bc9e510a,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,339.3230573058648,0.018044083000859246,battery_action_and_mode_correction,0.0
F1,v2e2_be357ad7fa505f6b8f35,e2bv2_9bf3f6a59ac5bc9e510a,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,339.3230573058648,0.01807162500335835,battery_action_and_mode_correction,0.0
F1,v2e2_be357ad7fa505f6b8f35,e2bv2_9bf3f6a59ac5bc9e510a,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,339.3230573058648,0.018044083000859246,battery_action_and_mode_correction,0.0
F1,v2e2_c049d4bc657bdc82a484,e2bv2_a85aaf939683e1aca7e7,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,464.6453994734668,0.019573834026232362,battery_action_and_mode_correction,0.0
F1,v2e2_c049d4bc657bdc82a484,e2bv2_a85aaf939683e1aca7e7,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,464.6453994734668,0.018042541021713987,battery_action_and_mode_correction,0.0
F1,v2e2_c049d4bc657bdc82a484,e2bv2_a85aaf939683e1aca7e7,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,464.6453994734668,0.019573834026232362,battery_action_and_mode_correction,0.0
F1,v2e2_c049d4bc657bdc82a484,e2bv2_a85aaf939683e1aca7e7,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,464.6453994734668,0.018042541021713987,battery_action_and_mode_correction,0.0
F1,v2e2_c049d4bc657bdc82a484,e2bv2_a85aaf939683e1aca7e7,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,464.6453994734668,0.019573834026232362,battery_action_and_mode_correction,0.0
F1,v2e2_c049d4bc657bdc82a484,e2bv2_a85aaf939683e1aca7e7,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,464.6453994734668,0.018042541021713987,battery_action_and_mode_correction,0.0
F1,v2e2_c049d4bc657bdc82a484,e2bv2_a85aaf939683e1aca7e7,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,464.6453994734668,0.019573834026232362,battery_action_and_mode_correction,0.0
F1,v2e2_c049d4bc657bdc82a484,e2bv2_a85aaf939683e1aca7e7,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,464.6453994734668,0.018042541021713987,battery_action_and_mode_correction,0.0
F1,v2e2_c4d42554da4b1f44862b,e2bv2_1627c6ac82f892173eaf,deepseek_formal,C1,battery_only,feasible_mode_library_upper_bound,23.7501,0.0,0,2,True,666.4082828710965,0.022739042004104704,battery_action_and_mode_correction,0.0
F1,v2e2_c4d42554da4b1f44862b,e2bv2_1627c6ac82f892173eaf,deepseek_formal,C1,expanded_system,feasible_mode_library_upper_bound,23.7501,0.0,0,2,True,666.4082828710965,0.02305504199466668,battery_action_and_mode_correction,0.0
F1,v2e2_c4d42554da4b1f44862b,e2bv2_1627c6ac82f892173eaf,deepseek_formal,C2,battery_only,feasible_mode_library_upper_bound,23.7501,0.0,0,2,True,666.4082828710965,0.022739042004104704,battery_action_and_mode_correction,0.0
F1,v2e2_c4d42554da4b1f44862b,e2bv2_1627c6ac82f892173eaf,deepseek_formal,C2,expanded_system,feasible_mode_library_upper_bound,23.7501,0.0,0,2,True,666.4082828710965,0.02305504199466668,battery_action_and_mode_correction,0.0
F1,v2e2_c4d42554da4b1f44862b,e2bv2_1627c6ac82f892173eaf,deepseek_formal,S1,battery_only,feasible_mode_library_upper_bound,23.7501,0.0,0,2,True,666.4082828710965,0.021706542000174522,battery_action_and_mode_correction,0.0
F1,v2e2_c4d42554da4b1f44862b,e2bv2_1627c6ac82f892173eaf,deepseek_formal,S1,expanded_system,feasible_mode_library_upper_bound,23.7501,0.0,0,2,True,666.4082828710965,0.023067458998411894,battery_action_and_mode_correction,0.0
F1,v2e2_c4d42554da4b1f44862b,e2bv2_1627c6ac82f892173eaf,deepseek_formal,S2,battery_only,feasible_mode_library_upper_bound,23.7501,0.0,0,2,True,666.4082828710965,0.021706542000174522,battery_action_and_mode_correction,0.0
F1,v2e2_c4d42554da4b1f44862b,e2bv2_1627c6ac82f892173eaf,deepseek_formal,S2,expanded_system,feasible_mode_library_upper_bound,23.7501,0.0,0,2,True,666.4082828710965,0.023067458998411894,battery_action_and_mode_correction,0.0
F1,v2e2_c577765fa5c45c1fea7a,e2bv2_72aa2e644478ad3fe46c,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,306.6074692801484,0.01731162497890182,battery_action_and_mode_correction,0.0
F1,v2e2_c577765fa5c45c1fea7a,e2bv2_72aa2e644478ad3fe46c,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,306.6074692801484,0.01831312500871718,battery_action_and_mode_correction,0.0
F1,v2e2_c577765fa5c45c1fea7a,e2bv2_72aa2e644478ad3fe46c,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,306.6074692801484,0.01731162497890182,battery_action_and_mode_correction,0.0
F1,v2e2_c577765fa5c45c1fea7a,e2bv2_72aa2e644478ad3fe46c,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,306.6074692801484,0.01831312500871718,battery_action_and_mode_correction,0.0
F1,v2e2_c577765fa5c45c1fea7a,e2bv2_72aa2e644478ad3fe46c,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,306.6074692801484,0.01731162497890182,battery_action_and_mode_correction,0.0
F1,v2e2_c577765fa5c45c1fea7a,e2bv2_72aa2e644478ad3fe46c,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,306.6074692801484,0.01831312500871718,battery_action_and_mode_correction,0.0
F1,v2e2_c577765fa5c45c1fea7a,e2bv2_72aa2e644478ad3fe46c,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,306.6074692801484,0.01731162497890182,battery_action_and_mode_correction,0.0
F1,v2e2_c577765fa5c45c1fea7a,e2bv2_72aa2e644478ad3fe46c,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,306.6074692801484,0.01831312500871718,battery_action_and_mode_correction,0.0
F1,v2e2_c9b994f593c92dd9efa9,e2bv2_d7645df22cbc33d958b7,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,5,True,353.12580095120376,0.01804095899569802,battery_action_and_mode_correction,0.0
F1,v2e2_c9b994f593c92dd9efa9,e2bv2_d7645df22cbc33d958b7,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,5,True,353.12580095120376,0.01908304198877886,battery_action_and_mode_correction,0.0
F1,v2e2_c9b994f593c92dd9efa9,e2bv2_d7645df22cbc33d958b7,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,5,True,353.12580095120376,0.01804095899569802,battery_action_and_mode_correction,0.0
F1,v2e2_c9b994f593c92dd9efa9,e2bv2_d7645df22cbc33d958b7,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,5,True,353.12580095120376,0.01908304198877886,battery_action_and_mode_correction,0.0
F1,v2e2_c9b994f593c92dd9efa9,e2bv2_d7645df22cbc33d958b7,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,5,True,353.12580095120376,0.01804095899569802,battery_action_and_mode_correction,0.0
F1,v2e2_c9b994f593c92dd9efa9,e2bv2_d7645df22cbc33d958b7,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,5,True,353.12580095120376,0.01908304198877886,battery_action_and_mode_correction,0.0
F1,v2e2_c9b994f593c92dd9efa9,e2bv2_d7645df22cbc33d958b7,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,5,True,353.12580095120376,0.01804095899569802,battery_action_and_mode_correction,0.0
F1,v2e2_c9b994f593c92dd9efa9,e2bv2_d7645df22cbc33d958b7,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,5,True,353.12580095120376,0.01908304198877886,battery_action_and_mode_correction,0.0
F1,v2e2_cd47662d04581b339960,e2bv2_cda454721173d31dd1af,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,284.83725125532,0.018232832982903346,expanded_curtailment_used_without_distance_reduction,0.0
F1,v2e2_cd47662d04581b339960,e2bv2_cda454721173d31dd1af,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,369.16248325000004,0,4,True,283.0689629605525,0.01886412498424761,expanded_curtailment_used_without_distance_reduction,0.0
F1,v2e2_cd47662d04581b339960,e2bv2_cda454721173d31dd1af,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,284.83725125532,0.018232832982903346,expanded_curtailment_used_without_distance_reduction,0.0
F1,v2e2_cd47662d04581b339960,e2bv2_cda454721173d31dd1af,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,369.16248325000004,0,4,True,283.0689629605525,0.01886412498424761,expanded_curtailment_used_without_distance_reduction,0.0
F1,v2e2_cd47662d04581b339960,e2bv2_cda454721173d31dd1af,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,284.83725125532,0.018232832982903346,expanded_curtailment_used_without_distance_reduction,0.0
F1,v2e2_cd47662d04581b339960,e2bv2_cda454721173d31dd1af,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,369.16248325000004,0,4,True,283.0689629605525,0.01886412498424761,expanded_curtailment_used_without_distance_reduction,0.0
F1,v2e2_cd47662d04581b339960,e2bv2_cda454721173d31dd1af,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,284.83725125532,0.018232832982903346,expanded_curtailment_used_without_distance_reduction,0.0
F1,v2e2_cd47662d04581b339960,e2bv2_cda454721173d31dd1af,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,369.16248325000004,0,4,True,283.0689629605525,0.01886412498424761,expanded_curtailment_used_without_distance_reduction,0.0
F1,v2e2_d00d3a4d54f973fa24ac,e2bv2_e54f249d180de8a55671,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,580.1289322320442,0.018871416978072375,battery_action_and_mode_correction,0.0
F1,v2e2_d00d3a4d54f973fa24ac,e2bv2_e54f249d180de8a55671,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,580.1289322320442,0.019183166994480416,battery_action_and_mode_correction,0.0
F1,v2e2_d00d3a4d54f973fa24ac,e2bv2_e54f249d180de8a55671,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,580.1289322320442,0.018871416978072375,battery_action_and_mode_correction,0.0
F1,v2e2_d00d3a4d54f973fa24ac,e2bv2_e54f249d180de8a55671,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,580.1289322320442,0.019183166994480416,battery_action_and_mode_correction,0.0
F1,v2e2_d00d3a4d54f973fa24ac,e2bv2_e54f249d180de8a55671,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,580.1289322320442,0.018871416978072375,battery_action_and_mode_correction,0.0
F1,v2e2_d00d3a4d54f973fa24ac,e2bv2_e54f249d180de8a55671,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,580.1289322320442,0.019183166994480416,battery_action_and_mode_correction,0.0
F1,v2e2_d00d3a4d54f973fa24ac,e2bv2_e54f249d180de8a55671,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,580.1289322320442,0.018871416978072375,battery_action_and_mode_correction,0.0
F1,v2e2_d00d3a4d54f973fa24ac,e2bv2_e54f249d180de8a55671,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,580.1289322320442,0.019183166994480416,battery_action_and_mode_correction,0.0
F1,v2e2_d2a42e359dd264f920da,e2bv2_7fe27f5daf58c1b88056,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,5,True,471.603538947151,0.018128708004951477,battery_action_and_mode_correction,0.0
F1,v2e2_d2a42e359dd264f920da,e2bv2_7fe27f5daf58c1b88056,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,5,True,471.603538947151,0.018352041981415823,battery_action_and_mode_correction,0.0
F1,v2e2_d2a42e359dd264f920da,e2bv2_7fe27f5daf58c1b88056,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,5,True,471.603538947151,0.018128708004951477,battery_action_and_mode_correction,0.0
F1,v2e2_d2a42e359dd264f920da,e2bv2_7fe27f5daf58c1b88056,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,5,True,471.603538947151,0.018352041981415823,battery_action_and_mode_correction,0.0
F1,v2e2_d2a42e359dd264f920da,e2bv2_7fe27f5daf58c1b88056,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,5,True,471.603538947151,0.018128708004951477,battery_action_and_mode_correction,0.0
F1,v2e2_d2a42e359dd264f920da,e2bv2_7fe27f5daf58c1b88056,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,5,True,471.603538947151,0.018352041981415823,battery_action_and_mode_correction,0.0
F1,v2e2_d2a42e359dd264f920da,e2bv2_7fe27f5daf58c1b88056,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,5,True,471.603538947151,0.018128708004951477,battery_action_and_mode_correction,0.0
F1,v2e2_d2a42e359dd264f920da,e2bv2_7fe27f5daf58c1b88056,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,5,True,471.603538947151,0.018352041981415823,battery_action_and_mode_correction,0.0
F1,v2e2_d6701d548a93409fed9a,e2bv2_2c6257569fb5f1aff24d,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,404.76762376142113,0.018827083986252546,battery_action_and_mode_correction,0.0
F1,v2e2_d6701d548a93409fed9a,e2bv2_2c6257569fb5f1aff24d,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,404.76762376142113,0.01884279100340791,battery_action_and_mode_correction,0.0
F1,v2e2_d6701d548a93409fed9a,e2bv2_2c6257569fb5f1aff24d,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,404.76762376142113,0.018827083986252546,battery_action_and_mode_correction,0.0
F1,v2e2_d6701d548a93409fed9a,e2bv2_2c6257569fb5f1aff24d,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,404.76762376142113,0.01884279100340791,battery_action_and_mode_correction,0.0
F1,v2e2_d6701d548a93409fed9a,e2bv2_2c6257569fb5f1aff24d,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,404.76762376142113,0.018827083986252546,battery_action_and_mode_correction,0.0
F1,v2e2_d6701d548a93409fed9a,e2bv2_2c6257569fb5f1aff24d,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,404.76762376142113,0.01884279100340791,battery_action_and_mode_correction,0.0
F1,v2e2_d6701d548a93409fed9a,e2bv2_2c6257569fb5f1aff24d,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,404.76762376142113,0.018827083986252546,battery_action_and_mode_correction,0.0
F1,v2e2_d6701d548a93409fed9a,e2bv2_2c6257569fb5f1aff24d,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,131.57904736842104,0.0,0,4,True,404.76762376142113,0.01884279100340791,battery_action_and_mode_correction,0.0
F1,v2e2_d6ba00286f170447ebbf,e2bv2_70e92887d1d87307d2b7,deepseek_formal,C1,battery_only,feasible_mode_library_upper_bound,5540.46885,0.0,9,0,True,393.4320972597802,0.014498375006951392,battery_action_and_mode_correction,0.0
F1,v2e2_d6ba00286f170447ebbf,e2bv2_70e92887d1d87307d2b7,deepseek_formal,C1,expanded_system,feasible_mode_library_upper_bound,5540.46885,0.0,9,0,True,393.4320972597802,0.014501792000373825,battery_action_and_mode_correction,0.0
F1,v2e2_d6ba00286f170447ebbf,e2bv2_70e92887d1d87307d2b7,deepseek_formal,C2,battery_only,feasible_mode_library_upper_bound,5540.46885,0.0,9,0,True,393.4320972597802,0.014498375006951392,battery_action_and_mode_correction,0.0
F1,v2e2_d6ba00286f170447ebbf,e2bv2_70e92887d1d87307d2b7,deepseek_formal,C2,expanded_system,feasible_mode_library_upper_bound,5540.46885,0.0,9,0,True,393.4320972597802,0.014501792000373825,battery_action_and_mode_correction,0.0
F1,v2e2_d6ba00286f170447ebbf,e2bv2_70e92887d1d87307d2b7,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,5907.894741966941,0.0,3,0,True,404.4870479844754,0.021416957984911278,battery_action_and_mode_correction,0.0
F1,v2e2_d6ba00286f170447ebbf,e2bv2_70e92887d1d87307d2b7,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,5907.894741966941,0.0,3,0,True,404.4870479844754,0.022030082996934652,battery_action_and_mode_correction,0.0
F1,v2e2_d6ba00286f170447ebbf,e2bv2_70e92887d1d87307d2b7,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,5907.894741966941,0.0,3,0,True,404.4870479844754,0.021416957984911278,battery_action_and_mode_correction,0.0
F1,v2e2_d6ba00286f170447ebbf,e2bv2_70e92887d1d87307d2b7,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,5907.894741966941,0.0,3,0,True,404.4870479844754,0.022030082996934652,battery_action_and_mode_correction,0.0
F1,v2e2_e6c8a896df3972a400a6,e2bv2_6aa925a62084087965a0,deepseek_formal,C1,battery_only,feasible_mode_library_upper_bound,5546.5626,0.0,8,0,True,398.60086981641035,0.01492295801290311,battery_action_and_mode_correction,0.0
F1,v2e2_e6c8a896df3972a400a6,e2bv2_6aa925a62084087965a0,deepseek_formal,C1,expanded_system,feasible_mode_library_upper_bound,5546.5626,0.0,8,0,True,398.60086981641035,0.01370662500266917,battery_action_and_mode_correction,0.0
F1,v2e2_e6c8a896df3972a400a6,e2bv2_6aa925a62084087965a0,deepseek_formal,C2,battery_only,feasible_mode_library_upper_bound,5546.5626,0.0,8,0,True,398.60086981641035,0.01492295801290311,battery_action_and_mode_correction,0.0
F1,v2e2_e6c8a896df3972a400a6,e2bv2_6aa925a62084087965a0,deepseek_formal,C2,expanded_system,feasible_mode_library_upper_bound,5546.5626,0.0,8,0,True,398.60086981641035,0.01370662500266917,battery_action_and_mode_correction,0.0
F1,v2e2_e6c8a896df3972a400a6,e2bv2_6aa925a62084087965a0,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,404.37682015464577,0.019141165976179764,battery_action_and_mode_correction,0.0
F1,v2e2_e6c8a896df3972a400a6,e2bv2_6aa925a62084087965a0,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,404.37682015464577,0.019105708983261138,battery_action_and_mode_correction,0.0
F1,v2e2_e6c8a896df3972a400a6,e2bv2_6aa925a62084087965a0,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,404.37682015464577,0.019141165976179764,battery_action_and_mode_correction,0.0
F1,v2e2_e6c8a896df3972a400a6,e2bv2_6aa925a62084087965a0,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,157.89483684210526,0.0,0,4,True,404.37682015464577,0.019105708983261138,battery_action_and_mode_correction,0.0
F1,v2e2_e87de31d325befcf7b51,e2bv2_e020d22055ecf31d0818,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,377.0637943405262,0.018939166999189183,battery_action_and_mode_correction,0.0
F1,v2e2_e87de31d325befcf7b51,e2bv2_e020d22055ecf31d0818,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,377.0637943405262,0.018730791023699567,battery_action_and_mode_correction,0.0
F1,v2e2_e87de31d325befcf7b51,e2bv2_e020d22055ecf31d0818,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,377.0637943405262,0.018939166999189183,battery_action_and_mode_correction,0.0
F1,v2e2_e87de31d325befcf7b51,e2bv2_e020d22055ecf31d0818,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,377.0637943405262,0.018730791023699567,battery_action_and_mode_correction,0.0
F1,v2e2_e87de31d325befcf7b51,e2bv2_e020d22055ecf31d0818,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,377.0637943405262,0.018939166999189183,battery_action_and_mode_correction,0.0
F1,v2e2_e87de31d325befcf7b51,e2bv2_e020d22055ecf31d0818,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,377.0637943405262,0.018730791023699567,battery_action_and_mode_correction,0.0
F1,v2e2_e87de31d325befcf7b51,e2bv2_e020d22055ecf31d0818,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,377.0637943405262,0.018939166999189183,battery_action_and_mode_correction,0.0
F1,v2e2_e87de31d325befcf7b51,e2bv2_e020d22055ecf31d0818,deepseek_formal,S2,expanded_system,global_distance_optimum_lp_integral,26.315889473684212,0.0,0,2,True,377.0637943405262,0.018730791023699567,battery_action_and_mode_correction,0.0
F1,v2e2_e9230cb9c5afdd6582ec,e2bv2_5abcf05f2df5d05495d2,deepseek_formal,C1,battery_only,global_distance_optimum_lp_integral,184.21062631578948,0.0,0,6,True,488.9265086439131,0.018809708999469876,battery_action_and_mode_correction,0.0
F1,v2e2_e9230cb9c5afdd6582ec,e2bv2_5abcf05f2df5d05495d2,deepseek_formal,C1,expanded_system,global_distance_optimum_lp_integral,184.21062631578948,0.0,0,6,True,488.9265086439131,0.018119167012628168,battery_action_and_mode_correction,0.0
F1,v2e2_e9230cb9c5afdd6582ec,e2bv2_5abcf05f2df5d05495d2,deepseek_formal,C2,battery_only,global_distance_optimum_lp_integral,184.21062631578948,0.0,0,6,True,488.9265086439131,0.018809708999469876,battery_action_and_mode_correction,0.0
F1,v2e2_e9230cb9c5afdd6582ec,e2bv2_5abcf05f2df5d05495d2,deepseek_formal,C2,expanded_system,global_distance_optimum_lp_integral,184.21062631578948,0.0,0,6,True,488.9265086439131,0.018119167012628168,battery_action_and_mode_correction,0.0
F1,v2e2_e9230cb9c5afdd6582ec,e2bv2_5abcf05f2df5d05495d2,deepseek_formal,S1,battery_only,global_distance_optimum_lp_integral,184.21062631578948,0.0,0,6,True,488.9265086439131,0.018809708999469876,battery_action_and_mode_correction,0.0
F1,v2e2_e9230cb9c5afdd6582ec,e2bv2_5abcf05f2df5d05495d2,deepseek_formal,S1,expanded_system,global_distance_optimum_lp_integral,184.21062631578948,0.0,0,6,True,488.9265086439131,0.018119167012628168,battery_action_and_mode_correction,0.0
F1,v2e2_e9230cb9c5afdd6582ec,e2bv2_5abcf05f2df5d05495d2,deepseek_formal,S2,battery_only,global_distance_optimum_lp_integral,184.21062631578948,0.0,0,6,True,488.9265086439131,0.018809708999469876,battery_action_and_mode_correction,0.0
